"Num_Acc";"id_vehicule";"num_veh";"senc";"catv";"obs";"obsm";"choc";"manv";"motor";"occutc"
"202400012662";"155759461";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400012662";"155759464";"B01";"2";"7";"0";"2";"1";"13";"1";""
"202400012663";"155759460";"B01";"2";"7";"0";"2";"2";"12";"1";""
"202400012663";"155759462";"A01";"2";"33";"8";"2";"1";"7";"1";""
"202400012664";"155759458";"A01";"2";"2";"3";"0";"0";"14";"1";""
"202400012665";"155759457";"B01";"1";"7";"0";"2";"1";"15";"1";""
"202400012665";"155759459";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202400012666";"155759455";"B01";"2";"7";"0";"2";"2";"16";"1";""
"202400012666";"155759456";"A01";"2";"33";"0";"2";"3";"18";"1";""
"202400012667";"155759454";"A01";"1";"7";"0";"1";"3";"1";"1";""
"202400012668";"155759452";"A01";"1";"7";"0";"0";"4";"1";"1";""
"202400012668";"155759453";"B01";"1";"7";"0";"0";"2";"1";"1";""
"202400012669";"155759449";"A01";"1";"10";"0";"2";"3";"15";"1";""
"202400012669";"155759451";"B01";"1";"32";"0";"2";"2";"17";"1";""
"202400012670";"155759448";"A01";"1";"7";"4";"0";"1";"1";"1";""
"202400012671";"155759447";"A01";"1";"7";"0";"2";"1";"17";"0";""
"202400012671";"155759450";"B01";"1";"80";"0";"2";"8";"15";"3";""
"202400012672";"155759444";"A01";"2";"7";"10";"0";"1";"2";"0";""
"202400012673";"155759443";"A01";"2";"7";"0";"2";"2";"15";"1";""
"202400012673";"155759445";"B01";"1";"10";"0";"2";"3";"2";"1";""
"202400012674";"155759441";"A01";"2";"7";"0";"1";"2";"1";"1";""
"202400012675";"155759440";"A01";"3";"36";"0";"0";"1";"1";"1";""
"202400012676";"155759438";"B01";"2";"7";"3";"0";"4";"1";"1";""
"202400012676";"155759439";"C01";"2";"7";"0";"2";"2";"1";"1";""
"202400012676";"155759442";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202400012677";"155759434";"C01";"1";"7";"0";"2";"4";"23";"1";""
"202400012677";"155759436";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400012677";"155759437";"B01";"1";"7";"0";"2";"4";"23";"1";""
"202400012678";"155759435";"A01";"1";"7";"0";"1";"1";"21";"1";""
"202400012679";"155759430";"A01";"1";"33";"17";"0";"1";"0";"1";""
"202400012680";"155759431";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202400012680";"155759433";"B01";"3";"1";"0";"2";"1";"1";"5";""
"202400012681";"155759429";"A01";"2";"7";"0";"2";"3";"11";"1";""
"202400012681";"155759432";"B01";"2";"7";"0";"2";"7";"13";"1";""
"202400012682";"155759427";"A01";"1";"33";"0";"0";"8";"21";"1";""
"202400012683";"155759425";"A01";"1";"7";"3";"2";"2";"17";"1";""
"202400012683";"155759428";"B01";"1";"17";"0";"0";"4";"1";"1";""
"202400012684";"155759424";"A01";"3";"7";"0";"2";"1";"15";"0";""
"202400012684";"155759426";"B01";"3";"1";"0";"2";"1";"1";"5";""
"202400012685";"155759423";"A01";"1";"37";"0";"2";"3";"1";"1";"1"
"202400012686";"155759421";"A01";"2";"7";"0";"2";"3";"13";"1";""
"202400012686";"155759422";"B01";"1";"7";"0";"2";"3";"1";"2";""
"202400012687";"155759419";"B01";"1";"2";"0";"2";"8";"1";"1";""
"202400012687";"155759420";"A01";"1";"7";"0";"2";"7";"26";"2";""
"202400012688";"155759417";"A01";"1";"33";"0";"2";"8";"17";"1";""
"202400012688";"155759418";"B01";"2";"7";"0";"2";"3";"16";"1";""
"202400012689";"155759414";"A01";"1";"7";"0";"2";"3";"13";"1";""
"202400012689";"155759415";"B01";"1";"7";"0";"2";"8";"1";"1";""
"202400012690";"155759413";"A01";"1";"7";"0";"2";"1";"15";"1";""
"202400012690";"155759416";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202400012691";"155759410";"B01";"1";"10";"0";"2";"1";"1";"1";""
"202400012691";"155759412";"A01";"1";"10";"0";"2";"4";"1";"1";""
"202400012692";"155759407";"C01";"3";"7";"0";"9";"1";"1";"1";""
"202400012692";"155759408";"B01";"3";"15";"0";"2";"3";"1";"1";""
"202400012692";"155759411";"A01";"3";"7";"0";"2";"1";"13";"1";""
"202400012693";"155759406";"B01";"1";"7";"0";"2";"8";"1";"1";""
"202400012693";"155759409";"A01";"2";"7";"0";"2";"3";"13";"1";""
"202400012694";"155759404";"A01";"0";"7";"0";"2";"5";"12";"1";""
"202400012694";"155759405";"B01";"0";"30";"0";"2";"1";"1";"1";""
"202400012695";"155759401";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400012695";"155759403";"B01";"2";"7";"0";"2";"1";"13";"1";""
"202400012696";"155759399";"A01";"2";"1";"0";"2";"3";"15";"5";""
"202400012696";"155759402";"B01";"2";"33";"0";"2";"7";"17";"1";""
"202400012697";"155759398";"A01";"0";"10";"0";"2";"3";"15";"1";""
"202400012697";"155759400";"B01";"0";"2";"0";"2";"3";"1";"0";""
"202400012698";"155759394";"A01";"3";"7";"0";"0";"3";"1";"1";""
"202400012698";"155759396";"B01";"1";"33";"0";"0";"7";"1";"1";""
"202400012699";"155759395";"A01";"1";"7";"0";"2";"5";"1";"1";""
"202400012699";"155759397";"B01";"1";"30";"0";"2";"1";"1";"1";""
"202400012700";"155759393";"A01";"2";"31";"4";"0";"1";"0";"1";""
"202400012701";"155759391";"A01";"2";"7";"2";"0";"1";"2";"1";""
"202400012702";"155759390";"A01";"0";"7";"2";"0";"1";"1";"1";""
"202400012703";"155759389";"A01";"1";"7";"0";"2";"1";"16";"1";""
"202400012703";"155759392";"B01";"1";"2";"0";"2";"5";"1";"3";""
"202400012704";"155759388";"A01";"0";"10";"0";"1";"6";"0";"0";""
"202400012705";"155759386";"A01";"3";"7";"0";"1";"3";"15";"1";""
"202400012706";"155759385";"A01";"1";"32";"0";"0";"1";"6";"1";""
"202400012707";"155759384";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400012707";"155759387";"B01";"1";"7";"0";"2";"4";"23";"3";""
"202400012708";"155759381";"B01";"0";"1";"0";"0";"1";"0";"5";""
"202400012708";"155759383";"A01";"3";"2";"0";"9";"1";"26";"1";""
"202400012709";"155759380";"A01";"2";"2";"0";"2";"1";"9";"1";""
"202400012709";"155759382";"B01";"2";"7";"0";"2";"5";"1";"1";""
"202400012710";"155759379";"A01";"1";"34";"12";"0";"0";"14";"1";""
"202400012711";"155759378";"A01";"1";"7";"0";"0";"9";"1";"1";""
"202400012712";"155759376";"A01";"2";"31";"0";"1";"1";"1";"1";""
"202400012713";"155759375";"A01";"2";"17";"3";"0";"0";"2";"1";""
"202400012714";"155759374";"A01";"2";"7";"0";"2";"2";"17";"1";""
"202400012714";"155759377";"B01";"2";"2";"0";"2";"6";"15";"1";""
"202400012715";"155759372";"A01";"3";"50";"0";"2";"1";"0";"3";""
"202400012715";"155759373";"B01";"3";"7";"0";"9";"0";"0";"1";""
"202400012716";"155759369";"B01";"1";"7";"4";"2";"8";"15";"1";""
"202400012716";"155759370";"A01";"1";"7";"0";"2";"2";"12";"1";""
"202400012717";"155759368";"B01";"3";"1";"0";"2";"7";"1";"5";""
"202400012717";"155759371";"A01";"0";"7";"0";"2";"8";"16";"3";""
"202400012718";"155759366";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202400012718";"155759367";"A01";"2";"7";"0";"2";"5";"15";"1";""
"202400012719";"155759365";"A01";"1";"1";"0";"0";"0";"1";"5";""
"202400012720";"155759362";"A01";"2";"7";"0";"2";"8";"15";"1";""
"202400012720";"155759364";"B01";"2";"33";"0";"2";"2";"2";"1";""
"202400012721";"155759361";"A01";"0";"2";"0";"2";"1";"1";"1";""
"202400012721";"155759363";"B01";"3";"7";"0";"0";"7";"1";"1";""
"202400012722";"155759360";"A01";"3";"1";"6";"0";"1";"1";"5";""
"202400012723";"155759359";"A01";"3";"7";"0";"1";"1";"17";"1";""
"202400012724";"155759358";"A01";"2";"7";"13";"0";"1";"1";"1";""
"202400012725";"155759355";"A01";"3";"7";"14";"2";"3";"15";"1";""
"202400012725";"155759357";"B01";"3";"50";"14";"0";"2";"0";"3";""
"202400012726";"155759354";"A01";"1";"7";"0";"2";"1";"15";"1";""
"202400012726";"155759356";"B01";"2";"1";"0";"2";"1";"1";"5";""
"202400012727";"155759353";"A01";"1";"7";"3";"0";"3";"1";"3";""
"202400012728";"155759351";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202400012728";"155759352";"A01";"1";"7";"0";"2";"3";"13";"1";""
"202400012729";"155759350";"A01";"1";"33";"0";"0";"8";"1";"1";""
"202400012730";"155759348";"A01";"3";"7";"6";"0";"1";"26";"1";""
"202400012731";"155759347";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202400012731";"155759349";"B01";"2";"7";"0";"2";"0";"0";"2";""
"202400012732";"155759345";"B01";"3";"33";"0";"2";"1";"15";"1";""
"202400012732";"155759346";"A01";"3";"7";"0";"2";"5";"16";"1";""
"202400012733";"155759342";"A01";"1";"31";"15";"2";"1";"17";"1";""
"202400012733";"155759344";"B01";"1";"7";"0";"2";"3";"15";"1";""
"202400012734";"155759341";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202400012734";"155759343";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202400012735";"155759340";"A01";"1";"7";"0";"1";"8";"1";"1";""
"202400012736";"155759337";"A01";"3";"7";"0";"1";"3";"26";"1";""
"202400012737";"155759338";"A01";"1";"1";"1";"0";"1";"1";"5";""
"202400012737";"155759339";"B01";"1";"38";"0";"0";"4";"24";"1";"1"
"202400012738";"155759336";"A01";"1";"7";"3";"0";"2";"1";"1";""
"202400012739";"155759335";"A01";"1";"7";"1";"1";"2";"14";"1";""
"202400012740";"155759333";"A01";"2";"7";"1";"1";"1";"9";"1";""
"202400012741";"155759334";"A01";"3";"10";"0";"2";"2";"9";"1";""
"202400012742";"155759332";"A01";"2";"7";"12";"0";"2";"1";"1";""
"202400012743";"155759330";"A01";"3";"10";"1";"0";"2";"26";"1";""
"202400012744";"155759329";"B01";"3";"1";"0";"2";"7";"1";"5";""
"202400012744";"155759331";"A01";"3";"7";"0";"2";"3";"1";"1";""
"202400012745";"155759328";"A01";"2";"7";"6";"0";"1";"2";"1";""
"202400012746";"155759327";"A01";"2";"10";"0";"0";"3";"26";"1";""
"202400012747";"155759326";"A01";"1";"33";"0";"0";"0";"1";"1";""
"202400012748";"155759324";"B01";"1";"50";"0";"2";"2";"1";"3";""
"202400012748";"155759325";"A01";"1";"7";"0";"2";"3";"9";"1";""
"202400012749";"155759321";"A01";"1";"7";"0";"2";"4";"23";"1";""
"202400012749";"155759322";"B01";"1";"7";"1";"0";"9";"2";"1";""
"202400012749";"155759323";"C01";"1";"7";"0";"2";"1";"0";"1";""
"202400012750";"155759320";"A01";"1";"7";"0";"0";"9";"0";"1";""
"202400012751";"155759317";"A01";"3";"7";"1";"2";"1";"4";"1";""
"202400012751";"155759319";"B01";"3";"7";"0";"2";"4";"2";"1";""
"202400012752";"155759314";"A01";"1";"7";"2";"0";"2";"1";"1";""
"202400012753";"155759312";"E01";"1";"7";"0";"2";"1";"1";"1";""
"202400012753";"155759313";"A01";"1";"7";"0";"2";"4";"1";"1";""
"202400012753";"155759315";"D01";"1";"7";"0";"2";"1";"1";"1";""
"202400012753";"155759316";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400012753";"155759318";"C01";"1";"7";"0";"2";"1";"1";"1";""
"202400012754";"155759310";"A01";"2";"30";"0";"2";"1";"1";"1";""
"202400012754";"155759311";"B01";"2";"30";"0";"2";"4";"23";"1";""
"202400012755";"155759309";"A01";"3";"7";"0";"1";"3";"1";"1";""
"202400012756";"155759306";"B01";"2";"32";"0";"2";"1";"17";"1";""
"202400012756";"155759308";"A01";"1";"7";"0";"2";"1";"23";"1";""
"202400012757";"155759305";"B01";"1";"7";"0";"2";"2";"1";"1";""
"202400012757";"155759307";"A01";"1";"30";"8";"2";"1";"0";"1";""
"202400012758";"155759303";"A01";"3";"7";"0";"2";"1";"26";"1";""
"202400012758";"155759304";"B01";"3";"33";"0";"2";"1";"0";"1";""
"202400012759";"155759302";"A01";"2";"7";"0";"1";"1";"1";"1";""
"202400012760";"155759301";"A01";"0";"33";"14";"0";"0";"1";"1";""
"202400012761";"155759299";"B01";"1";"7";"0";"2";"3";"17";"1";""
"202400012761";"155759300";"A01";"2";"7";"0";"2";"3";"5";"1";""
"202400012762";"155759298";"A01";"2";"7";"0";"1";"1";"1";"1";""
"202400012763";"155759297";"A01";"2";"7";"12";"0";"1";"13";"1";""
"202400012764";"155759296";"A01";"2";"7";"0";"1";"1";"15";"2";""
"202400012765";"155759294";"A01";"1";"7";"0";"2";"4";"1";"1";""
"202400012765";"155759295";"B01";"1";"7";"0";"2";"1";"14";"2";""
"202400012766";"155759293";"A01";"2";"33";"0";"0";"7";"16";"1";""
"202400012767";"155759291";"A01";"3";"2";"0";"2";"2";"26";"6";""
"202400012767";"155759292";"B01";"3";"7";"0";"2";"3";"15";"1";""
"202400012768";"155759290";"OA01";"3";"34";"0";"1";"1";"1";"1";""
"202400012769";"155759288";"A01";"3";"7";"0";"2";"3";"15";"1";""
"202400012769";"155759289";"B01";"3";"33";"0";"2";"2";"17";"1";""
"202400012770";"155759286";"B01";"3";"7";"0";"9";"8";"16";"1";""
"202400012770";"155759287";"A01";"3";"1";"0";"2";"1";"1";"5";""
"202400012771";"155759284";"B01";"1";"2";"0";"2";"1";"16";"1";""
"202400012771";"155759285";"A01";"1";"10";"0";"2";"1";"2";"1";""
"202400012772";"155759282";"A01";"1";"7";"0";"2";"2";"16";"1";""
"202400012772";"155759283";"B01";"1";"2";"0";"2";"1";"1";"1";""
"202400012773";"155759280";"B01";"1";"1";"0";"2";"1";"1";"5";""
"202400012773";"155759281";"A01";"1";"7";"0";"2";"8";"9";"1";""
"202400012774";"155759278";"B01";"3";"10";"0";"2";"1";"19";"1";""
"202400012774";"155759279";"A01";"1";"2";"0";"2";"7";"1";"1";""
"202400012775";"155759276";"A01";"1";"10";"0";"2";"3";"16";"1";""
"202400012775";"155759277";"B01";"2";"1";"0";"2";"1";"1";"5";""
"202400012776";"155759274";"A01";"1";"7";"4";"0";"5";"24";"1";""
"202400012776";"155759275";"B01";"1";"33";"4";"0";"2";"1";"0";""
"202400012777";"155759272";"A01";"1";"7";"0";"2";"3";"15";"1";""
"202400012777";"155759273";"B01";"1";"32";"0";"2";"1";"2";"1";""
"202400012778";"155759271";"A01";"3";"7";"0";"1";"1";"1";"1";""
"202400012779";"155759270";"A01";"2";"7";"0";"1";"2";"1";"1";""
"202400012780";"155759268";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202400012780";"155759269";"B01";"2";"7";"0";"2";"3";"16";"0";""
"202400012781";"155759266";"A01";"2";"31";"0";"2";"1";"1";"1";""
"202400012781";"155759267";"B01";"0";"7";"0";"2";"0";"0";"1";""
"202400012782";"155759264";"A01";"2";"7";"0";"2";"8";"9";"1";""
"202400012782";"155759265";"B01";"1";"7";"0";"2";"1";"9";"1";""
"202400012783";"155759263";"A01";"1";"30";"3";"0";"0";"14";"1";""
"202400012784";"155759261";"B01";"3";"2";"0";"2";"7";"1";"1";""
"202400012784";"155759262";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202400012785";"155759259";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202400012785";"155759260";"A01";"2";"3";"0";"2";"2";"16";"1";""
"202400012786";"155759257";"A01";"1";"7";"0";"2";"7";"15";"1";""
"202400012786";"155759258";"B01";"2";"34";"0";"2";"1";"1";"1";""
"202400012787";"155759256";"A01";"1";"33";"4";"0";"1";"13";"1";""
"202400012788";"155759254";"A01";"1";"2";"0";"2";"3";"9";"1";""
"202400012788";"155759255";"B01";"1";"7";"0";"2";"2";"0";"1";""
"202400012789";"155759252";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202400012789";"155759253";"A01";"1";"17";"0";"2";"1";"1";"1";""
"202400012790";"155759251";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202400012791";"155759250";"A01";"1";"7";"5";"0";"7";"14";"2";""
"202400012792";"155759249";"A01";"1";"7";"0";"1";"3";"17";"2";""
"202400012793";"155759245";"A01";"0";"30";"0";"2";"5";"1";"1";""
"202400012793";"155759246";"B01";"0";"7";"0";"2";"1";"16";"1";""
"202400012794";"155759243";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202400012794";"155759244";"B01";"3";"7";"0";"2";"4";"1";"1";""
"202400012795";"155759241";"B01";"1";"7";"1";"2";"5";"0";"1";""
"202400012795";"155759242";"A01";"1";"7";"0";"2";"3";"20";"1";""
"202400012796";"155759239";"A01";"1";"1";"0";"2";"1";"15";"5";""
"202400012796";"155759240";"B01";"1";"7";"0";"9";"1";"15";"1";""
"202400012797";"155759237";"A01";"1";"7";"0";"2";"0";"15";"1";""
"202400012797";"155759238";"B01";"3";"31";"0";"2";"1";"26";"1";""
"202400012798";"155759236";"A01";"1";"50";"0";"0";"0";"26";"3";""
"202400012799";"155759234";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202400012799";"155759235";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202400012800";"155759233";"A01";"2";"7";"0";"1";"1";"1";"1";""
"202400012801";"155759230";"B01";"3";"50";"0";"0";"0";"0";"3";""
"202400012801";"155759231";"A01";"3";"7";"0";"0";"0";"0";"0";""
"202400012802";"155759228";"A01";"1";"50";"0";"2";"0";"0";"3";""
"202400012802";"155759229";"B01";"3";"7";"2";"0";"4";"0";"1";""
"202400012803";"155759227";"A01";"1";"7";"0";"1";"3";"1";"1";""
"202400012804";"155759225";"A01";"3";"7";"0";"2";"3";"9";"1";""
"202400012804";"155759226";"B01";"3";"50";"0";"2";"2";"0";"3";""
"202400012805";"155759223";"A01";"1";"7";"0";"2";"2";"1";"1";""
"202400012805";"155759224";"B01";"2";"1";"0";"2";"1";"15";"5";""
"202400012806";"155759221";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400012806";"155759222";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400012807";"155759219";"B01";"3";"50";"0";"2";"1";"1";"3";""
"202400012807";"155759220";"A01";"3";"7";"0";"2";"2";"1";"1";""
"202400012808";"155759218";"A01";"2";"7";"0";"1";"2";"1";"1";""
"202400012809";"155759215";"C01";"2";"7";"0";"2";"1";"1";"1";""
"202400012809";"155759216";"B01";"2";"7";"0";"2";"1";"15";"1";""
"202400012809";"155759217";"A01";"1";"33";"0";"2";"9";"1";"1";""
"202400012810";"155759213";"A01";"3";"7";"0";"2";"2";"15";"1";""
"202400012810";"155759214";"B01";"3";"7";"0";"2";"2";"1";"1";""
"202400012811";"155759212";"A01";"1";"3";"0";"1";"2";"26";"0";""
"202400012812";"155759211";"A01";"1";"7";"15";"0";"1";"15";"1";""
"202400012813";"155759209";"A01";"3";"14";"14";"2";"1";"26";"1";""
"202400012813";"155759210";"B01";"3";"7";"0";"2";"1";"0";"1";""
"202400012814";"155759208";"A01";"1";"7";"0";"1";"2";"1";"1";""
"202400012815";"155759206";"B01";"2";"1";"0";"2";"1";"1";"5";""
"202400012815";"155759207";"A01";"1";"7";"0";"2";"2";"15";"2";""
"202400012816";"155759205";"A01";"2";"7";"8";"0";"2";"1";"1";""
"202400012817";"155759202";"C01";"2";"7";"0";"2";"8";"24";"1";""
"202400012817";"155759203";"B01";"1";"33";"1";"2";"7";"1";"1";""
"202400012817";"155759204";"A01";"1";"7";"0";"2";"1";"15";"1";""
"202400012818";"155759201";"A01";"3";"7";"3";"1";"1";"16";"1";""
"202400012819";"155759199";"A01";"0";"7";"0";"2";"2";"23";"1";""
"202400012819";"155759200";"B01";"0";"1";"0";"2";"1";"25";"5";""
"202400012820";"155759197";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202400012820";"155759198";"B01";"3";"7";"0";"2";"8";"1";"1";""
"202400012821";"155759195";"A01";"2";"7";"0";"2";"3";"0";"1";""
"202400012821";"155759196";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202400012822";"155759193";"B01";"1";"37";"1";"2";"1";"1";"1";"1"
"202400012822";"155759194";"A01";"1";"7";"6";"0";"7";"1";"1";""
"202400012823";"155759191";"A01";"3";"30";"1";"0";"8";"1";"1";""
"202400012823";"155759192";"B01";"3";"7";"1";"0";"7";"1";"1";""
"202400012824";"155759189";"A01";"0";"7";"0";"2";"2";"1";"1";""
"202400012824";"155759190";"B01";"0";"7";"0";"2";"4";"20";"3";""
"202400012825";"155759187";"A01";"2";"7";"15";"2";"3";"6";"1";""
"202400012825";"155759188";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202400012826";"155759185";"A01";"2";"33";"0";"0";"0";"1";"1";""
"202400012827";"155759184";"A01";"1";"7";"0";"1";"4";"4";"1";""
"202400012828";"155759181";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202400012828";"155759182";"A01";"1";"7";"0";"2";"3";"1";"1";""
"202400012828";"155759183";"C01";"1";"7";"0";"2";"3";"1";"1";""
"202400012829";"155759179";"A01";"1";"7";"0";"2";"2";"1";"1";""
"202400012829";"155759180";"B01";"1";"7";"0";"0";"0";"15";"1";""
"202400012830";"155759178";"Z01";"3";"34";"0";"0";"0";"0";"0";""
"202400012831";"155759176";"B01";"1";"7";"9";"2";"6";"1";"1";""
"202400012831";"155759177";"A01";"1";"7";"0";"2";"1";"1";"3";""
"202400012832";"155759174";"B01";"1";"7";"0";"2";"4";"23";"1";""
"202400012832";"155759175";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202400012833";"155759172";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202400012833";"155759173";"B01";"2";"50";"0";"2";"7";"1";"3";""
"202400012834";"155759171";"A01";"2";"7";"0";"1";"1";"15";"1";""
"202400012835";"155759170";"A01";"3";"7";"0";"1";"2";"1";"1";""
"202400012836";"155759168";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400012836";"155759169";"B01";"3";"50";"0";"2";"8";"0";"3";""
"202400012837";"155759166";"B01";"1";"2";"0";"2";"0";"2";"1";""
"202400012837";"155759167";"A01";"1";"7";"0";"2";"5";"0";"0";""
"202400012838";"155759165";"A01";"1";"7";"0";"1";"1";"26";"1";""
"202400012839";"155759164";"A01";"0";"7";"0";"1";"7";"2";"1";""
"202400012840";"155759163";"A01";"2";"7";"0";"1";"1";"1";"2";""
"202400012841";"155759162";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202400012842";"155759161";"A01";"3";"2";"0";"0";"0";"18";"1";""
"202400012843";"155759159";"A01";"1";"60";"0";"2";"1";"1";"5";""
"202400012843";"155759160";"B01";"2";"1";"0";"2";"1";"15";"5";""
"202400012844";"155759158";"A01";"1";"31";"0";"0";"8";"1";"1";""
"202400012845";"155759156";"A01";"2";"33";"0";"2";"1";"5";"1";""
"202400012845";"155759157";"B01";"2";"7";"0";"2";"3";"26";"1";""
"202400012846";"155759154";"B01";"1";"33";"0";"2";"4";"2";"1";""
"202400012846";"155759155";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202400012847";"155759152";"A01";"2";"7";"0";"2";"5";"22";"3";""
"202400012847";"155759153";"B01";"2";"1";"0";"2";"1";"1";"5";""
"202400012848";"155759151";"A01";"2";"34";"0";"1";"5";"17";"1";""
"202400012849";"155759148";"B01";"0";"7";"0";"2";"4";"23";"1";""
"202400012849";"155759149";"C01";"0";"7";"0";"2";"4";"23";"1";""
"202400012849";"155759150";"A01";"0";"7";"0";"2";"1";"2";"2";""
"202400012850";"155759147";"A01";"1";"30";"1";"0";"7";"1";"1";""
"202400012851";"155759145";"A01";"1";"7";"0";"2";"1";"26";"1";""
"202400012851";"155759146";"B01";"1";"7";"0";"2";"4";"1";"2";""
"202400012852";"155759143";"A01";"3";"7";"0";"2";"4";"23";"2";""
"202400012852";"155759144";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400012853";"155759141";"A01";"1";"80";"12";"2";"8";"1";"3";""
"202400012853";"155759142";"B01";"1";"13";"0";"2";"2";"14";"1";""
"202400012854";"155759140";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202400012855";"155759138";"B01";"1";"7";"0";"2";"2";"21";"1";""
"202400012855";"155759139";"A01";"3";"7";"0";"2";"0";"9";"1";""
"202400012856";"155759136";"A01";"3";"7";"0";"2";"2";"17";"1";""
"202400012856";"155759137";"B01";"3";"1";"0";"2";"8";"1";"5";""
"202400012857";"155759135";"A01";"1";"1";"0";"1";"1";"1";"5";""
"202400012858";"155759133";"A01";"3";"7";"0";"2";"3";"2";"1";""
"202400012858";"155759134";"B01";"3";"7";"0";"2";"6";"0";"1";""
"202400012859";"155759131";"A01";"1";"10";"0";"2";"4";"1";"1";""
"202400012859";"155759132";"B01";"3";"33";"0";"2";"1";"1";"1";""
"202400012860";"155759129";"A01";"1";"7";"0";"2";"1";"9";"1";""
"202400012860";"155759130";"B01";"1";"1";"0";"0";"4";"1";"5";""
"202400012861";"155759127";"B01";"2";"33";"12";"2";"1";"1";"1";""
"202400012861";"155759128";"A01";"3";"7";"0";"2";"6";"19";"1";""
"202400012862";"155759125";"A01";"1";"7";"0";"9";"5";"26";"1";""
"202400012862";"155759126";"B01";"0";"1";"0";"0";"0";"0";"5";""
"202400012863";"155759123";"A01";"1";"7";"0";"2";"3";"1";"1";""
"202400012863";"155759124";"B01";"2";"7";"0";"2";"3";"3";"1";""
"202400012864";"155759121";"A01";"2";"7";"0";"2";"3";"13";"1";""
"202400012864";"155759122";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202400012865";"155759119";"A01";"2";"31";"0";"2";"7";"1";"1";""
"202400012865";"155759120";"B01";"1";"7";"0";"2";"8";"5";"1";""
"202400012866";"155759117";"A01";"2";"7";"0";"2";"1";"5";"1";""
"202400012866";"155759118";"B01";"1";"7";"0";"0";"1";"1";"3";""
"202400012867";"155759116";"A01";"2";"33";"16";"0";"1";"1";"1";""
"202400012868";"155759115";"A01";"1";"7";"8";"0";"3";"1";"1";""
"202400012869";"155759114";"A01";"2";"33";"0";"0";"0";"1";"1";""
"202400012870";"155759113";"A01";"3";"10";"0";"1";"4";"4";"1";""
"202400012871";"155759111";"B01";"1";"99";"0";"0";"0";"0";"1";""
"202400012871";"155759112";"A01";"2";"33";"0";"2";"3";"13";"1";""
"202400012872";"155759110";"A01";"1";"33";"6";"0";"1";"15";"1";""
"202400012873";"155759109";"A01";"2";"33";"15";"0";"2";"14";"1";""
"202400012874";"155759106";"B01";"2";"7";"0";"2";"4";"23";"1";""
"202400012874";"155759107";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202400012874";"155759108";"C01";"1";"7";"0";"2";"3";"24";"1";""
"202400012875";"155759105";"A01";"2";"7";"8";"0";"1";"13";"1";""
"202400012876";"155759102";"A01";"2";"7";"2";"0";"1";"13";"1";""
"202400012877";"155759100";"B01";"1";"33";"0";"2";"0";"1";"1";""
"202400012877";"155759101";"A01";"1";"7";"0";"2";"6";"15";"1";""
"202400012878";"155759098";"A01";"2";"7";"2";"0";"2";"14";"1";""
"202400012879";"155759095";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400012879";"155759096";"A01";"2";"7";"0";"2";"3";"13";"1";""
"202400012880";"155759097";"A01";"2";"50";"0";"2";"1";"15";"3";""
"202400012880";"155759099";"B01";"1";"7";"0";"2";"3";"1";"2";""
"202400012881";"155759093";"B01";"2";"7";"0";"2";"1";"17";"1";""
"202400012881";"155759094";"A01";"2";"7";"0";"2";"6";"11";"1";""
"202400012882";"155759092";"A01";"1";"7";"2";"0";"1";"2";"1";""
"202400012883";"155759088";"A01";"1";"7";"0";"2";"3";"15";"1";""
