"Num_Acc";"id_vehicule";"num_veh";"senc";"catv";"obs";"obsm";"choc";"manv";"motor";"occutc"
"202400002907";"155 776 727";"A01";"0";"7";"0";"2";"1";"1";"1";""
"202400002908";"155 776 722";"B01";"2";"10";"0";"2";"1";"12";"1";""
"202400002908";"155 776 724";"A01";"2";"13";"3";"0";"5";"1";"1";""
"202400002909";"155 776 721";"A01";"3";"40";"0";"2";"7";"1";"3";""
"202400002909";"155 776 723";"B01";"3";"1";"0";"4";"8";"13";"5";""
"202400002910";"155 776 720";"A01";"1";"7";"6";"0";"1";"0";"1";""
"202400002911";"155 776 718";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202400002912";"155 776 717";"A01";"3";"2";"0";"2";"1";"2";"1";""
"202400002912";"155 776 719";"B01";"3";"2";"0";"0";"4";"2";"1";""
"202400002913";"155 776 713";"B01";"1";"50";"0";"2";"1";"0";"3";""
"202400002913";"155 776 715";"A01";"1";"7";"0";"2";"3";"9";"1";""
"202400002914";"155 776 714";"A01";"1";"33";"0";"2";"1";"5";"0";""
"202400002914";"155 776 716";"B01";"2";"7";"0";"2";"3";"0";"1";""
"202400002915";"155 776 710";"B01";"1";"7";"0";"0";"0";"23";"3";""
"202400002915";"155 776 712";"A01";"1";"33";"0";"2";"0";"26";"1";""
"202400002916";"155 776 709";"A01";"2";"7";"0";"2";"1";"5";"1";""
"202400002916";"155 776 711";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400002917";"155 776 708";"A01";"0";"50";"0";"0";"0";"1";"3";""
"202400002918";"155 776 707";"A01";"2";"7";"13";"0";"3";"0";"1";""
"202400002919";"155 776 706";"A01";"1";"1";"0";"9";"0";"1";"5";""
"202400002920";"155 776 705";"A01";"1";"7";"0";"1";"1";"26";"3";""
"202400002921";"155 776 704";"A01";"2";"7";"2";"0";"2";"1";"1";""
"202400002922";"155 776 701";"A01";"1";"7";"2";"0";"3";"0";"1";""
"202400002923";"155 776 700";"A01";"2";"7";"8";"0";"1";"14";"1";""
"202400002924";"155 776 697";"A01";"1";"7";"0";"0";"0";"0";"1";""
"202400002925";"155 776 695";"A01";"1";"7";"13";"0";"0";"1";"1";""
"202400002926";"155 776 694";"B01";"1";"7";"0";"2";"0";"0";"1";""
"202400002926";"155 776 696";"A01";"1";"30";"0";"2";"1";"1";"1";""
"202400002927";"155 776 693";"A01";"1";"7";"13";"0";"0";"1";"1";""
"202400002928";"155 776 692";"A01";"1";"7";"16";"0";"2";"10";"1";""
"202400002929";"155 776 690";"A01";"2";"2";"0";"2";"4";"1";"1";""
"202400002929";"155 776 691";"B01";"2";"7";"0";"2";"2";"2";"1";""
"202400002930";"155 776 688";"A01";"2";"7";"2";"0";"2";"14";"1";""
"202400002931";"155 776 687";"A01";"1";"7";"0";"2";"1";"15";"1";""
"202400002931";"155 776 689";"B01";"1";"1";"0";"2";"8";"1";"5";""
"202400002932";"155 776 686";"A01";"1";"7";"16";"0";"9";"0";"1";""
"202400002933";"155 776 684";"A01";"1";"7";"0";"2";"1";"13";"1";""
"202400002933";"155 776 685";"B01";"2";"15";"0";"2";"1";"21";"1";""
"202400002934";"155 776 683";"A01";"1";"20";"8";"0";"7";"13";"1";""
"202400002935";"155 776 680";"B01";"3";"10";"0";"2";"3";"0";" -1";""
"202400002935";"155 776 682";"A01";"3";"30";"0";"2";"3";"15";" -1";""
"202400002936";"155 776 681";"A01";"3";"10";"10";"0";"2";"26";"0";""
"202400002937";"155 776 677";"A01";"3";"7";"0";"2";"3";"13";"1";""
"202400002937";"155 776 679";"B01";"3";"7";"0";"2";"0";"0";"3";""
"202400002938";"155 776 676";"A01";"0";"7";"0";"2";"1";"19";"1";""
"202400002938";"155 776 678";"B01";"1";"7";"0";"2";"2";"1";"1";""
"202400002939";"155 776 673";"A01";"2";"7";"0";"2";"3";"1";"1";""
"202400002939";"155 776 675";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202400002940";"155 776 671";"A01";"2";"7";"8";"0";"1";"1";"1";""
"202400002941";"155 776 669";"A01";"1";"7";"13";"0";"1";"1";"1";""
"202400002942";"155 776 667";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202400002942";"155 776 668";"C01";"1";"7";"0";"2";"4";"2";"1";""
"202400002943";"155 776 666";"A01";"2";"7";"0";"0";"2";"0";"1";""
"202400002944";"155 776 664";"A01";"2";"7";"3";"0";"1";"2";"1";""
"202400002945";"155 776 663";"A01";"2";"7";"0";"2";"3";"1";"1";""
"202400002945";"155 776 665";"B01";"1";"10";"0";"2";"3";"1";"1";""
"202400002946";"155 776 660";"A01";"2";"7";"0";"2";"1";"2";"3";""
"202400002946";"155 776 662";"B01";"2";"7";"0";"0";"4";"1";"1";""
"202400002947";"155 776 659";"A01";"3";"33";"0";"2";"1";"2";"1";""
"202400002947";"155 776 661";"B01";"3";"7";"0";"2";"6";"15";"1";""
"202400002948";"155 776 657";"A01";"0";"7";"2";"1";"3";"1";"1";""
"202400002949";"155 776 656";"A01";"1";"7";"0";"2";"0";"2";"1";""
"202400002949";"155 776 658";"B01";"1";"50";"0";"2";"4";"0";"3";""
"202400002950";"155 776 654";"A01";"0";"10";"0";"2";"1";"1";"1";""
"202400002950";"155 776 655";"B01";"0";"7";"0";"2";"1";"13";"1";""
"202400002951";"155 776 651";"A01";"0";"10";"0";"1";"4";"4";"1";""
"202400002952";"155 776 650";"A01";"3";"7";"0";"2";"1";"2";"1";""
"202400002952";"155 776 652";"B01";"3";"7";"0";"2";"4";"2";"1";""
"202400002952";"155 776 653";"C01";"3";"7";"0";"2";"4";"2";"1";""
"202400002953";"155 776 649";"A01";"2";"7";"4";"0";"3";"11";"1";""
"202400002954";"155 776 648";"A01";"3";"7";"0";"1";"1";"16";"1";""
"202400002955";"155 776 645";"A01";"1";"32";"5";"0";"2";"0";"1";""
"202400002956";"155 776 644";"A01";"2";"7";"0";"2";"3";"13";"1";""
"202400002956";"155 776 646";"B01";"1";"10";"0";"2";"3";"1";"1";""
"202400002957";"155 776 640";"A01";"2";"7";"0";"2";"3";"19";"1";""
"202400002957";"155 776 642";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202400002958";"155 776 639";"A01";"2";"7";"13";"2";"9";"2";"1";""
"202400002958";"155 776 641";"C01";"2";"7";"0";"2";"0";"1";"1";""
"202400002958";"155 776 643";"B01";"2";"7";"0";"2";"6";"1";"2";""
"202400002959";"155 776 636";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202400002959";"155 776 638";"A01";"2";"10";"0";"0";"8";"19";"1";""
"202400002960";"155 776 635";"A01";"1";"3";"0";"2";"1";"13";"1";""
"202400002960";"155 776 637";"B01";"2";"14";"0";"2";"2";"1";"1";""
"202400002961";"155 776 633";"A01";"2";"33";"4";"0";"2";"1";"1";""
"202400002962";"155 776 632";"B01";"0";"7";"0";"2";"3";"23";"1";""
"202400002962";"155 776 634";"A01";"2";"7";"0";"0";"2";"19";"1";""
"202400002963";"155 776 630";"A01";"2";"7";"0";"1";"3";"0";"1";""
"202400002964";"155 776 631";"A01";"3";"7";"2";"0";"1";"0";"1";""
"202400002965";"155 776 627";"A01";"3";"7";"0";"2";"1";"15";"1";""
"202400002965";"155 776 629";"B01";"1";"33";"0";"0";"7";"1";"1";""
"202400002966";"155 776 625";"A01";"2";"7";"0";"2";"1";"11";"1";""
"202400002966";"155 776 626";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400002966";"155 776 628";"C01";"1";"7";"0";"2";"3";"1";"1";""
"202400002967";"155 776 624";"A01";"3";"7";"0";"0";"9";"1";"1";""
"202400002968";"155 776 622";"A01";"1";"7";"8";"0";"1";"1";"1";""
"202400002969";"155 776 621";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202400002970";"155 776 623";"A01";"3";"33";"0";"0";"1";"26";"0";""
"202400002971";"155 776 617";"A01";"2";"10";"0";"2";"1";"15";"1";""
"202400002971";"155 776 618";"B01";"1";"2";"0";"2";"3";"15";"1";""
"202400002972";"155 776 616";"B01";"1";"1";"0";"2";"7";"1";"5";""
"202400002972";"155 776 619";"A01";"1";"7";"0";"2";"1";"9";"1";""
"202400002973";"155 776 615";"A01";"1";"2";"1";"0";"1";"17";"1";""
"202400002974";"155 776 613";"B01";"1";"7";"0";"2";"1";"2";"1";""
"202400002974";"155 776 614";"A01";"1";"17";"0";"0";"7";"16";"1";""
"202400002975";"155 776 612";"A01";"2";"7";"3";"0";"1";"13";" -1";""
"202400002976";"155 776 611";"A01";"2";"7";"4";"0";"3";"1";"1";""
"202400002977";"155 776 609";"A01";"3";"1";"0";"2";"8";"1";"5";""
"202400002977";"155 776 610";"B01";"3";"7";"0";"2";"3";"15";"0";""
"202400002978";"155 776 608";"A01";"2";"7";"4";"0";"2";"1";"1";""
"202400002979";"155 776 607";"A01";"2";"7";"0";"0";"9";"1";"1";""
"202400002980";"155 776 604";"B01";"1";"17";"0";"2";"2";"1";"1";""
"202400002980";"155 776 605";"C01";"1";"7";"0";"2";"4";"11";"1";""
"202400002980";"155 776 606";"A01";"1";"10";"0";"2";"4";"11";"1";""
"202400002981";"155 776 602";"A01";"1";"7";"0";"4";"8";"15";" -1";""
"202400002981";"155 776 603";"B01";"1";"40";"0";"2";"2";"1";" -1";""
"202400002982";"155 776 599";"A01";"1";"7";"0";"2";"3";"1";"1";""
"202400002982";"155 776 601";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202400002983";"155 776 598";"A01";"1";"7";"0";"0";"8";"19";"1";""
"202400002983";"155 776 600";"B01";"2";"33";"0";"0";"1";"17";"1";""
"202400002984";"155 776 597";"A01";"1";"33";"6";"0";"1";"26";"1";""
"202400002985";"155 776 595";"A01";"2";"2";"0";"2";"1";"1";"1";""
"202400002985";"155 776 596";"B01";"2";"15";"0";"2";"4";"26";"1";""
"202400002986";"155 776 594";"A01";"2";"7";"0";"2";"1";"0";"1";""
"202400002987";"155 776 592";"A01";"1";"7";"0";"2";"2";"14";"1";""
"202400002987";"155 776 593";"B01";"1";"7";"0";"2";"6";"2";"1";""
"202400002988";"155 776 590";"A01";"1";"7";"4";"0";"1";"26";"1";""
"202400002989";"155 776 591";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202400002990";"155 776 588";"A01";"2";"7";"4";"2";"4";"1";"1";""
"202400002990";"155 776 589";"B01";"2";"33";"4";"2";"1";"1";"1";""
"202400002991";"155 776 585";"A01";"2";"7";"13";"2";"3";"0";"1";""
"202400002991";"155 776 587";"B01";"1";"7";"13";"2";"3";"1";"1";""
"202400002992";"155 776 586";"A01";"1";"7";"3";"0";"2";"14";"1";""
"202400002993";"155 776 583";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400002993";"155 776 584";"B01";"1";"7";" -1";" -1";" -1";"0";" -1";""
"202400002994";"155 776 578";"C01";"1";"10";"0";"2";"4";"15";"1";""
"202400002994";"155 776 579";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400002994";"155 776 581";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202400002995";"155 776 576";"B01";"1";"7";"1";"0";"1";"2";"1";""
"202400002995";"155 776 577";"A01";"1";"7";"0";"2";"4";"23";"0";""
"202400002996";"155 776 580";"B01";"2";"7";"0";"2";"4";"2";"1";""
"202400002996";"155 776 582";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202400002997";"155 776 574";"A01";"1";"7";"0";"0";"0";"15";"1";""
"202400002998";"155 776 573";"B01";"0";"10";"0";"2";"3";"1";"1";""
"202400002998";"155 776 575";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202400002999";"155 776 571";"A01";"2";"7";"0";"2";"1";"0";"1";""
"202400002999";"155 776 572";"B01";"2";"15";"9";"2";"4";"23";"1";""
"202400003000";"155 776 567";"A01";"1";"7";"0";"2";"3";"13";"1";""
"202400003000";"155 776 568";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202400003001";"155 776 566";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202400003001";"155 776 569";"B01";"2";"7";"0";"2";"1";"2";"1";""
"202400003001";"155 776 570";"C01";"2";"7";"0";"2";"4";"2";"1";""
"202400003002";"155 776 565";"A01";"1";"7";"0";"0";"1";"1";"1";""
"202400003003";"155 776 563";"A01";"2";"10";"0";"2";"6";"11";"1";""
"202400003003";"155 776 564";"B01";"1";"31";"0";"2";"8";"0";"3";""
"202400003004";"155 776 561";"A01";"1";"2";"0";"2";"2";"2";"1";""
"202400003004";"155 776 562";"B01";"1";"7";"0";"2";"7";"1";"1";""
"202400003005";"155 776 559";"A01";"1";"33";"0";"2";"1";"17";"1";""
"202400003005";"155 776 560";"B01";"1";"7";"0";"2";"4";"15";"1";""
"202400003006";"155 776 557";"B01";"1";"7";"0";"2";"5";"0";"1";""
"202400003006";"155 776 558";"A01";"1";"50";"0";"2";"8";"13";"3";""
"202400003007";"155 776 556";"A01";"1";"7";"0";"1";"1";"0";"1";""
"202400003008";"155 776 553";"A01";"1";"7";"14";"2";"4";"26";"1";""
"202400003008";"155 776 554";"B01";"1";"7";"14";"0";"4";"2";"1";""
"202400003009";"155 776 552";"B01";"1";"7";"0";"2";"5";"16";"1";""
"202400003009";"155 776 555";"A01";"1";"2";"0";"2";"8";"18";"1";""
"202400003010";"155 776 551";"A01";"1";"0";"0";"0";"0";"26";"0";""
"202400003011";"155 776 550";"A01";"2";"50";"0";"1";"8";"13";"3";""
"202400003012";"155 776 548";"A01";"2";"7";"0";"2";"7";"15";"2";""
"202400003012";"155 776 549";"B01";"1";"7";"0";"2";"0";"0";"1";""
"202400003013";"155 776 546";"B01";"1";"1";"0";"2";"2";"1";"5";""
"202400003013";"155 776 547";"A01";"1";"14";"0";"2";"2";"16";"1";""
"202400003014";"155 776 545";"A01";"1";"7";"0";"0";"2";"14";"1";""
"202400003015";"155 776 542";"A01";"1";"7";"0";"0";"1";"13";"1";""
"202400003015";"155 776 544";"B01";"1";"7";"0";"2";"0";"5";"0";""
"202400003016";"155 776 541";"A01";"1";"34";"0";"2";"1";"26";"1";""
"202400003016";"155 776 543";"B01";"2";"7";"0";"2";"3";"2";"1";""
"202400003017";"155 776 539";"B01";"1";"7";"0";"2";"2";"1";"1";""
"202400003017";"155 776 540";"A01";"1";"33";"0";"2";"4";"18";"1";""
"202400003018";"155 776 537";"B01";"1";"7";"0";"2";"6";"13";"2";""
"202400003018";"155 776 538";"AA01";"1";"32";"0";"2";"2";"2";"1";""
"202400003019";"155 776 536";"A01";"1";"7";"0";"1";"6";"20";"1";""
"202400003020";"155 776 533";"A01";"2";"31";"0";"2";"5";"3";"0";""
"202400003020";"155 776 535";"B01";"2";"7";"0";"2";"2";"15";"1";""
"202400003021";"155 776 531";"B01";"1";"7";"0";"2";"1";"15";"2";""
"202400003021";"155 776 534";"A01";"2";"0";"0";"2";"1";"1";"0";""
"202400003022";"155 776 530";"A01";"1";"7";"0";"9";"3";"2";"1";""
"202400003022";"155 776 532";"B01";"1";"1";"0";"2";"5";"2";"5";""
"202400003023";"155 776 527";"B01";"2";"32";"0";"2";"8";"1";"1";""
"202400003023";"155 776 529";"A01";"2";"7";"0";"2";"6";"15";"2";""
"202400003024";"155 776 525";"A01";"2";"7";"0";"0";"5";"2";"2";""
"202400003024";"155 776 526";"B01";"2";"7";"0";"2";"3";"2";"1";""
"202400003024";"155 776 528";"C01";"2";"7";"0";"2";"2";"2";"1";""
"202400003025";"155 776 524";"A01";"2";"7";"0";"1";"1";"0";"1";""
"202400003026";"155 776 522";"A01";"1";"7";"0";"2";"3";"2";"1";""
"202400003026";"155 776 523";"B01";"2";"32";"0";"2";"4";"2";"1";""
"202400003027";"155 776 521";"A01";"1";"7";"0";"1";"2";"1";"1";""
"202400003028";"155 776 519";"A01";"1";"7";"13";"2";"6";"9";"1";""
"202400003028";"155 776 520";"B01";"1";"7";"0";"2";"2";"13";"1";""
"202400003029";"155 776 517";"A01";"3";"7";"9";"0";"3";"9";"1";""
"202400003029";"155 776 518";"B01";"3";"7";"9";"2";"1";"9";"1";""
"202400003030";"155 776 516";"A01";"1";"10";"0";"1";"1";"26";"1";""
"202400003031";"155 776 514";"A01";"0";"10";"0";"2";"3";"15";"1";""
"202400003031";"155 776 515";"B01";"0";"33";"0";"2";"1";"1";"1";""
"202400003032";"155 776 512";"A01";"1";"7";"0";"9";"1";"1";"1";""
"202400003033";"155 776 511";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202400003033";"155 776 513";"A01";"1";"10";"0";"2";"3";"0";"1";""
"202400003034";"155 776 510";"A01";"1";"7";"0";"1";"1";"13";"1";""
"202400003035";"155 776 506";"A01";"2";"7";"0";"2";"2";"12";"1";""
"202400003035";"155 776 508";"B01";"2";"33";"0";"2";"8";"3";"1";""
"202400003036";"155 776 504";"A01";"3";"36";"0";"2";"6";"1";"1";""
"202400003036";"155 776 505";"B01";"3";"7";"0";"2";"1";"1";"1";""
"202400003037";"155 776 500";"A01";"2";"33";"0";"2";"1";"3";"0";""
"202400003037";"155 776 503";"B01";"2";"7";"0";"2";"5";"1";"0";""
"202400003038";"155 776 499";"B01";"0";"1";"0";"2";"1";"1";"5";""
"202400003038";"155 776 502";"A01";"0";"7";"0";"2";"8";"26";"1";""
"202400003039";"155 776 498";"A01";"3";"2";"0";"2";"0";"10";"1";""
"202400003039";"155 776 501";"B01";"3";"33";"0";"2";"0";"1";"1";""
"202400003040";"155 776 495";"B01";"1";"33";"0";"2";"8";"3";"1";""
"202400003040";"155 776 497";"A01";"1";"7";"0";"2";"5";"12";"1";""
"202400003041";"155 776 493";"A01";"1";"10";"0";"2";"1";"1";"1";""
"202400003041";"155 776 496";"B01";"1";"1";"0";"2";"4";"2";"5";""
"202400003042";"155 776 492";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202400003042";"155 776 494";"A01";"1";"33";"0";"2";"3";"26";"1";""
"202400003043";"155 776 489";"A01";"1";"7";"12";"0";"2";"26";"1";""
"202400003044";"155 776 490";"A01";"1";"7";"14";"0";"1";"0";"1";""
"202400003044";"155 776 491";"B01";"1";"10";"0";"0";"4";"0";"1";""
"202400003045";"155 776 488";"A01";"1";"30";"0";"1";"1";"1";"1";""
"202400003046";"155 776 484";"Z01";"1";"1";"0";"2";"1";"26";"5";""
"202400003046";"155 776 487";"A01";"1";"10";"0";"2";"7";"1";"1";""
"202400003047";"155 776 483";"A01";"3";"7";"0";"2";"1";"9";"1";""
"202400003047";"155 776 486";"B01";"3";"2";"0";"2";"2";"26";"1";""
"202400003048";"155 776 482";"B01";"1";"10";"4";"2";"4";"1";"1";""
"202400003048";"155 776 485";"A01";"1";"20";"4";"2";"1";"1";"1";""
"202400003049";"155 776 478";"A01";"3";"7";"0";"2";"2";"2";"1";""
"202400003049";"155 776 481";"B01";"3";"2";"0";"2";"9";"2";"1";""
"202400003050";"155 776 477";"A01";"3";"17";"0";"2";"5";"1";"0";""
"202400003050";"155 776 480";"B01";"3";"1";"0";"2";"6";"23";"5";""
"202400003051";"155 776 476";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202400003051";"155 776 479";"B01";"2";"10";"0";"2";"4";"1";"1";""
"202400003052";"155 776 475";"A01";"1";"7";"0";"1";"2";"1";"1";""
"202400003053";"155 776 472";"A01";"1";"10";"0";"2";"1";"2";"1";""
"202400003053";"155 776 473";"B01";"1";"10";"0";"2";"4";"2";"1";""
"202400003054";"155 776 471";"A01";"1";"7";"0";"2";"1";"9";"1";""
"202400003054";"155 776 474";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202400003055";"155 776 469";"A01";"1";"7";"0";"2";"3";"0";"1";""
"202400003055";"155 776 470";"B01";"0";"7";"0";"0";"0";"0";"1";""
"202400003056";"155 776 463";"A01";"0";"7";"0";"1";"2";"26";"1";""
"202400003057";"155 776 464";"A01";"2";"33";"0";"2";"1";"3";"1";""
"202400003057";"155 776 466";"B01";"2";"10";"0";"2";"5";"1";"1";""
"202400003057";"155 776 468";"C01";"2";"15";"0";"2";"0";"1";"1";""
"202400003058";"155 776 465";"A01";"3";"1";"0";"2";"3";"13";"0";""
"202400003058";"155 776 467";"B01";"3";"37";"0";"2";"2";"2";"0";"1"
"202400003059";"155 776 461";"A01";"1";"7";"0";"2";"6";"16";"2";""
"202400003059";"155 776 462";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400003060";"155 776 458";"A01";"1";"7";"0";"1";"3";"15";"1";""
"202400003061";"155 776 459";"A01";"1";"7";"1";"2";"1";"1";"1";""
"202400003061";"155 776 460";"B01";"1";"7";"0";"2";"4";"24";"1";""
"202400003062";"155 776 455";"A01";"2";"33";"0";"2";"2";"21";"1";""
"202400003062";"155 776 457";"B01";"2";"7";"0";"2";"6";"0";"1";""
"202400003063";"155 776 448";"A01";"2";"7";"14";"0";"2";"15";"1";""
"202400003064";"155 776 445";"A01";"3";"7";"3";"2";"0";"21";"1";""
"202400003064";"155 776 449";"E01";"1";"1";"0";"2";"0";"1";"5";""
"202400003064";"155 776 451";"B01";"1";"1";"0";"2";"0";"1";"5";""
"202400003064";"155 776 453";"C01";"1";"1";"0";"2";"0";"1";"5";""
"202400003064";"155 776 456";"D01";"1";"1";"0";"2";"0";"1";"5";""
"202400003065";"155 776 446";"B01";"1";"7";"0";"2";"6";"15";"1";""
"202400003065";"155 776 450";"A01";"2";"33";"0";"2";"1";"1";"1";""
"202400003066";"155 776 444";"B01";"1";"7";"0";"2";"2";"1";"1";""
"202400003066";"155 776 447";"A01";"1";"7";"0";"2";"8";"9";"2";""
"202400003067";"155 776 442";"A01";"1";"7";"0";"2";"3";"20";"2";""
"202400003067";"155 776 443";"B01";"1";"7";"0";"9";"3";"1";"1";""
"202400003068";"155 776 440";"A01";"3";"33";"0";"0";"0";"1";"1";""
"202400003069";"155 776 438";"A01";"2";"7";"0";"4";"8";"15";"1";""
"202400003069";"155 776 441";"B01";"2";"40";"0";"2";"2";"1";"3";""
"202400003070";"155 776 439";"A01";"3";"7";"0";"1";"8";"4";"1";""
"202400003071";"155 776 435";"B01";"0";"7";"0";"2";"8";"1";"1";""
"202400003071";"155 776 437";"A01";"0";"7";"0";"2";"1";"9";"1";""
"202400003072";"155 776 433";"A01";"3";"7";"0";"1";"2";"20";"2";""
"202400003073";"155 776 434";"A01";"2";"7";"0";"2";"7";"9";"1";""
"202400003073";"155 776 436";"B01";"2";"50";"0";"2";"8";"2";"3";""
"202400003074";"155 776 432";"A01";"3";"33";"0";"9";"1";"0";"1";""
"202400003075";"155 776 430";"A01";"3";"7";"2";"0";"1";"1";"1";""
"202400003076";"155 776 428";"A01";"1";"7";"0";"2";"2";"9";"1";""
"202400003076";"155 776 431";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202400003077";"155 776 426";"A01";"1";"7";"0";"2";"1";"9";"1";""
"202400003077";"155 776 429";"B01";"2";"50";"0";"2";"8";"5";"3";""
"202400003078";"155 776 424";"A01";"1";"7";"0";"2";"5";"1";"1";""
"202400003078";"155 776 427";"B01";"1";"7";"0";"2";"1";"15";"2";""
"202400003079";"155 776 422";"A01";"1";"7";"0";"2";"3";"15";"3";""
"202400003079";"155 776 423";"B01";"0";"60";"0";"2";"1";"1";"5";""
"202400003080";"155 776 421";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202400003080";"155 776 425";"B01";"1";"10";"13";"0";"4";"2";"1";""
"202400003081";"155 776 419";"B01";"2";"31";"0";"2";"1";"3";"1";""
"202400003081";"155 776 420";"A01";"2";"10";"0";"2";"3";"15";"1";""
"202400003082";"155 776 416";"A01";"2";"7";"0";"2";"1";"0";"2";""
"202400003082";"155 776 418";"B01";"2";"7";"0";"0";"8";"0";"1";""
"202400003083";"155 776 414";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202400003084";"155 776 412";"A01";"1";"7";"1";"2";"7";"17";"1";""
"202400003084";"155 776 415";"C01";"1";"7";"0";"2";"8";"24";"1";""
"202400003084";"155 776 417";"B01";"1";"7";"0";"2";"8";"1";"1";""
"202400003085";"155 776 411";"B01";"1";"7";"0";"2";"7";"1";"1";""
"202400003085";"155 776 413";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400003086";"155 776 409";"A01";"2";"50";"0";"1";"1";"1";"3";""
"202400003087";"155 776 407";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202400003087";"155 776 408";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202400003088";"155 776 406";"A01";"2";"2";"0";"2";"1";"17";"1";""
"202400003088";"155 776 410";"B01";"2";"10";"0";"2";"8";"11";"1";""
"202400003089";"155 776 405";"A01";"1";"7";"0";"1";"7";"1";"1";""
"202400003090";"155 776 404";"A01";"2";"30";"8";"2";"0";"2";"1";""
"202400003091";"155 776 403";"A01";"3";"7";"6";"0";"1";"0";"1";""
"202400003092";"155 776 399";"B01";"2";"7";"0";"2";"2";"1";"1";""
"202400003092";"155 776 401";"A01";"1";"7";"0";"2";"5";"4";"1";""
"202400003093";"155 776 400";"A01";"2";"7";"0";"2";"7";"15";"1";""
"202400003093";"155 776 402";"B01";"1";"80";"0";"2";"1";"1";"3";""
"202400003094";"155 776 397";"A01";"3";"7";"0";"1";"1";"0";"1";""
"202400003095";"155 776 394";"A01";"1";"7";"0";"1";"1";"26";"1";""
"202400003096";"155 776 395";"Z01";"3";"7";"0";"1";"2";"0";"1";""
"202400003097";"155 776 396";"B01";"2";"31";"0";"2";"1";"1";"1";""
"202400003097";"155 776 398";"A01";"2";"7";"0";"2";"2";"9";"1";""
"202400003098";"155 776 388";"B01";"1";"33";"0";"2";"2";"13";"1";""
"202400003098";"155 776 391";"A01";"2";"7";"0";"2";"1";"15";"1";""
"202400003099";"155 776 390";"B01";"3";"7";"0";"2";"8";"15";"1";""
"202400003099";"155 776 392";"A01";"3";"33";"0";"2";"1";"17";"1";""
"202400003100";"155 776 389";"B01";"0";"50";"0";"2";"3";"2";"3";""
"202400003100";"155 776 393";"A01";"0";"10";"0";"2";"2";"2";"1";""
"202400003101";"155 776 387";"A01";"1";"7";"3";"0";"0";"1";"1";""
"202400003102";"155 776 384";"A01";"2";"7";"0";"2";"7";"15";"1";""
"202400003102";"155 776 386";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202400003103";"155 776 381";"A01";"0";"7";"0";"1";"1";"15";"1";""
"202400003104";"155 776 383";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400003104";"155 776 385";"B01";"1";"7";"15";"2";"7";"1";"1";""
"202400003105";"155 776 379";"A01";"2";"7";"0";"1";"3";"26";"1";""
"202400003106";"155 776 378";"A01";"0";"7";"0";"0";"8";"1";"1";""
"202400003107";"155 776 375";"C01";"1";"7";"0";"2";"4";"1";"1";""
"202400003107";"155 776 376";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202400003107";"155 776 377";"A01";"1";"10";"0";"2";"1";"2";"3";""
"202400003108";"155 776 372";"B01";"1";"50";"0";"2";"1";"15";"3";""
"202400003108";"155 776 373";"A01";"1";"7";"0";"2";"2";"1";"1";""
"202400003109";"155 776 371";"A01";"2";"33";"0";"2";"1";"1";"1";""
"202400003109";"155 776 374";"B01";"1";"7";"0";"2";"2";"21";"2";""
"202400003110";"155 776 369";"B01";"3";"7";"0";"2";"2";"9";"1";""
"202400003110";"155 776 370";"A01";"0";"7";"0";"2";"3";"1";"1";""
"202400003111";"155 776 366";"A01";"3";"10";"6";"1";"4";"26";"1";""
"202400003112";"155 776 363";"B01";"2";"32";"0";"0";"0";"0";"1";""
"202400003112";"155 776 365";"A01";"1";"10";"0";"2";"3";"13";"1";""
"202400003113";"155 776 364";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202400003113";"155 776 367";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202400003113";"155 776 368";"C01";"2";"7";"0";"2";"4";"23";"1";""
