"Num_Acc";"catr";"voie";"v1";"v2";"circ";"nbv";"vosp";"prof";"pr";"pr1";"plan";"lartpc";"larrout";"surf";"infra";"situ";"vma"
"202400001734";"2";"RN1 (ROUTE NATIONALE)";"0";"N/A";"2";"2";"0";"1";"80";"610";"1";"";" -1";"1";"0";"1";"110"
"202400001735";"4";"BARBIER (RUE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"8";"30"
"202400001735";"4";"GAMBETTA (RUE) N° IMP 1 A 21";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001736";"2";"RN3 (2)";"0";"N/A";"2";"4";"0";"1";"59";"350";"1";"";" -1";"1";"0";"1";"110"
"202400001737";"3";"D338";"0";"N/A";"3";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001738";"7";"ALBERT RAMBOZ                           ";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"4";"";" -1";"1";"0";"1";"30"
"202400001739";"3";"PERE MAITRE(RUE DU)";"0";"N/A";"2";"2";"0";"1";"0";"400";"1";"";" -1";"1";"0";"1";"50"
"202400001739";"3";"SAINTE-CELINE (CHEMIN)";"0";"N/A";" -1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400001740";"4";"FRERES MONTGOLFIER (DES)     AV";"0";"N/A";"2";"4";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001741";"2";"LITTORAL (ROUTE 1 DU)";"0";"N/A";"1";"3";"3";"1";"8";"699";"3";"";" -1";"1";"2";"1";"90"
"202400001742";"4";"N/A";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001743";"2";"N/A";" -1";"N/A";"3";"2";" -1";"1";" -1";" -1";"1";"";"5";" -1";"0";"1";" -1"
"202400001744";"3";"AHETZE (ROUTE)";"0";"N/A";"2";"2";"0";"1";"6";"50";"2";"";" -1";"1";"0";"1";"50"
"202400001745";"4";"BAYONNE (AVENUE DE)";"0";"N/A";"2";"6";"3";"1";" -1";" -1";"1";"";" -1";"1";"5";"1";"30"
"202400001746";"3";"BD LEGITIMUS";"0";"N/A";" -1";" -1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001746";"3";"HANNE (BOULEVARD)";"0";"N/A";"1";" -1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001747";"4";"AMADE  (ROND POINT)";"0";"N/A";"2";"4";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001748";"2";"PETIT HAVRE (SECTEUR)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"70"
"202400001749";"4";"LOUILLOT (RUE DE)";"0";"N/A";"2";"2";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001750";"6";"HERMINIER GARE MARITIME QUAI";"0";"N/A";" -1";"0";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202400001751";"3";"ROCADE RD 446";"0";"N/A";"2";"2";"0";"1";"6";"200";"1";"";" -1";"1";"0";"1";"90"
"202400001752";"4";"BONNEFONS (RUE JEAN)";"0";"N/A";"1";"1";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001753";"4";"CHANGE (PLACE DU)";"0";"N/A";"4";"1";"3";"1";"0";"1";"1";"";" -1";"1";"0";"1";"20"
"202400001754";"4";"VEIL (IMPASSE SIMONE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"2";"9";"8";"50"
"202400001755";"4";"DECUGIS (AVENUE ALFRED)";"0";"N/A";"3";"2";"0";"1";" -1";"0";"1";"";" -1";"1";"0";"1";"70"
"202400001756";"4";"DUMAND ( AUGUSTE )";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001757";"4";"MICHELET (AVENUE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"2";"";" -1";"2";"0";"1";"50"
"202400001758";"4";"CORBIE (RUE DE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";"5,5";"1";"0";"1";"50"
"202400001759";"4";"CHAUMIERE";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202400001759";"4";"PREFECTURE";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400001760";"4";"FOREZ (AVENUE DU)";"0";"N/A";"1";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001760";"4";"MADELEINE (AVENUE DE LA)";"0";"N/A";"2";"0";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001761";"4";"BOURBONNAIS (RUE DU )";"0";"N/A";" -1";"2";"0";"2";"0";"0";"3";"";" -1";"1";"9";"8";"30"
"202400001762";"4";"N/A";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202400001763";"4";"CINEMA CGR (PARKING)";"0";"N/A";" -1";" -1";"0";"1";" -1";" -1";"1";"";" -1";"1";"9";"1";"30"
"202400001763";"4";"ZEDE (RUE  GUSTAVE )";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001764";"4";"JUIN (AVENUE DU MARECHAL 22 ET 23 A FIN)";"0";"N/A";"1";"1";"2";"1";" -1";" -1";"1";"";" -1";"1";" -1";"4";"30"
"202400001765";"3";"MARNE VPN (ROUTE DE LA)";"0";"N/A";"3";"0";"0";"1";"2";"15";"1";"";"0";"1";"0";"1";"90"
"202400001766";"4";"N/A";"0";"N/A";"2";"4";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001766";"4";"N/A";"0";"N/A";"2";"2";"2";"2";" -1";" -1";"1";"";" -1";"1";"2";"1";"50"
"202400001767";"3";"DEPARTEMENTAL 17";"0";"N/A";"2";"2";"0";"2";"19";"440";"2";"";"4";"1";"0";"3";"80"
"202400001768";"3";"346 (RD - VERS CH MAILLOT)";"0";"N/A";"2";"2";"0";"1";"1";"160";"3";"";"7";"1";"0";"3";"50"
"202400001768";"3";"906 (RD)";"0";"N/A";"1";"2";"0";"1";"17";"650";"2";"";"7";"1";"0";"3";"50"
"202400001769";"2";"RN3 (ROUTE NATIONALE)";"0";"N/A";"2";"3";"0";"1";"16";"980";"1";"";"10,5";"2";"0";"1";"90"
"202400001770";"4";"CARNOT (RUE DU PRESIDENT) PAIR";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202400001770";"4";"FRANCOIS 1ER (RUE)";"0";"N/A";"1";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202400001771";"4";"REPUBLIQUE (RUE DE LA)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001772";"3";"BECQUET DE HAUT (RUE)";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001772";"3";"BECQUET (RUE DU)";"0";"N/A";"2";"2";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001773";"4";"MINIMES (RUE DES)";"0";"N/A";"2";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001774";"3";"SALINE (BOULEVARD DE LA)";"0";"N/A";"3";"6";"0";"1";"29";"670";"1";"";" -1";"1";"0";"1";"70"
"202400001775";"4";"HOCHE (RUE) N° PAIRS 46 ET >";"0";"N/A";"1";"2";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001775";"4";"KLEBER (RUE)";"0";"N/A";"2";"2";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001776";"4";"FOEDRE (RUE DE LA)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001776";"4";"VINDITS (RUE DES)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001777";"4";"TOUSSAINT RUE ET IMPASSE";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"30"
"202400001778";"4";"BRAILLE LOUIS (RUE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001778";"4";"PAVOINE PIERRE (RUE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001779";"4";"MOULIN PONT ET PLACE";"0";"N/A";" -1";"4";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001779";"4";"RAMON BOULEVARD";"0";"N/A";"3";"6";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001780";"4";"DE LATTRE DE TASSIGNY (BLD DU MARECHAL)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001780";"4";"N/A";" -1";"N/A";"2";" -1";"0";"1";" -1";" -1";"1";"";" -1";"1";"5";"1";" -1"
"202400001781";"4";"JEAN JAURES (Avenue)  ";"0";"N/A";"2";"3";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400001781";"4";"JEAN JAURES (Avenue)  ";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"500"
"202400001782";"4";"REMPART SAINT PIERRE";"0";"N/A";"1";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001783";"4";"AMBERT (RUE D')";"0";"N/A";"2";"2";"2";"1";" -1";" -1";"1";"";" -1";"1";"0";"5";"50"
"202400001783";"4";"N/A";" -1";"N/A";"3";"2";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001784";"4";"CHAMPOLLION                         (IM)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001784";"4";"DAUPHINE (DU)                       (AV)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001785";"4";"GENERAL DE GAULLE (AVENUE DU)";"0";"N/A";"2";"2";"2";"1";" -1";" -1";"1";"";" -1";"1";"2";"1";"50"
"202400001786";"7";"LECLERC (RUE MARECHAL)";"0";"N/A";"2";"2";"0";"1";"22";"430";"2";"";" -1";"1";"0";"1";"50"
"202400001786";"7";"N/A";" -1";"N/A";"2";"2";" -1";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";" -1"
"202400001787";"4";"N/A";"0";"N/A";"1";"2";"2";"1";" -1";" -1";"1";"";" -1";"1";"8";"1";"50"
"202400001787";"4";"N/A";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"8";"1";"50"
"202400001788";"4";"SAND (RUE GEORGE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400001789";"3";"JOUX (avenue de)";"0";"N/A";"2";"2";"0";"1";"19";"200";"1";"";" -1";"2";"0";"1";"70"
"202400001790";"7";"JAURES (COURS J. 1 A 48-75)";"0";"N/A";"2";"4";"0";"1";"92";"375";"1";"";" -1";"1";"0";"1";"50"
"202400001791";"4";"ALDUY (Paul)";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"8";"50"
"202400001791";"4";"BOUALAM AVENUE BACHAGA";"0";"N/A";"1";"2";"3";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001792";"4";"PORT CORDON (RUE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"2";"";" -1";"1";"0";"1";"50"
"202400001792";"4";"PRIEURE (AVENUE DU)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"2";"";" -1";"1";"5";"1";"50"
"202400001793";"4";"COMBANAIRE";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"2";"";" -1";"1";"0";"1";"50"
"202400001793";"4";"N/A";" -1";"N/A";"2";"2";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001794";"3";"DASSAULT MARCEL (BD)";"0";"N/A";"2";"3";"0";"1";"14";"50";"1";"";"9";"1";"0";"1";"70"
"202400001795";"4";"N/A";"0";"N/A";"1";"3";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001796";"4";"MONNAIE ( DE LA)";"0";"N/A";"1";"1";"2";"2";" -1";" -1";"1";"";" -1";"2";"6";"5";"30"
"202400001796";"4";"N/A";" -1";"N/A";"2";"4";"1";"1";" -1";" -1";"2";"";" -1";"2";"0";"5";"30"
"202400001797";"3";"MAES (AV. ALFRED )";"0";"N/A";"2";"3";"3";"1";"23";"500";"1";"";" -1";"1";"0";"1";"50"
"202400001798";"4";"GROS MALHON (AVENUE)";"0";"N/A";"3";"3";"3";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001799";"4";"VINFIL";"0";"N/A";"2";"1";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"8";"50"
"202400001800";"4";"ANJOU (RUE D')";"0";"N/A";"2";"1";"0";"1";" -1";" -1";"2";"";" -1";"1";"0";"1";"50"
"202400001801";"4";"SYRACUSE (RUE DE)";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001801";"4";"ZUCCARELLI (PONT JEAN)";"0";"N/A";"3";"4";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001802";"4";"BD DES FRERES MOGA";"0";"N/A";"2";"4";"0";"1";" -1";" -1";"3";"";" -1";"1";"1";"1";"50"
"202400001803";"7";"N/A";"0";"N/A";"2";"2";"0";"1";"4";"400";"1";"";" -1";"1";"0";"1";"50"
"202400001804";"7";"COLBERT RUE";"0";"N/A";"2";"2";"0";"1";"26";"400";"1";"";" -1";"1";"9";"1";"80"
"202400001805";"4";"AVE DE PARIS";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001806";"4";"BORNY (ROUTE DE )";"0";"N/A";"2";"2";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202400001807";"4";"AVE DE LAROQUE";"0";"N/A";"2";"4";"3";"1";" -1";" -1";"1";"";" -1";"1";"5";"1";"50"
"202400001808";"4";"N/A";" -1";"N/A";"1";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"5";"8";"50"
"202400001808";"4";"VERDUN (CRS DE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"6";"1";"50"
"202400001809";"2";"165";"0";"N/A";"3";"4";"0";"1";"46";"1";"1";"";" -1";"2";"0";"1";"90"
"202400001810";"7";"RTE DE SEYSSES";"0";"N/A";"2";"2";"0";"1";"32";"3 800";"1";"";" -1";"1";"8";"1";"50"
"202400001811";"4";"N/A";"0";"N/A";"1";"2";"1";"1";" -1";" -1";"2";"";" -1";"2";"5";"1";"50"
"202400001812";"4";"GARY ROMAIN";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001812";"4";"ONZE NOVEMBRE 1918";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001813";"4";"N/A";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"2";"5";"1";"30"
"202400001813";"4";"N/A";"0";"N/A";"2";"2";"0";"4";" -1";" -1";"1";"";" -1";"2";"5";"1";"30"
"202400001814";"2";"TEIL (Route du)";"0";"N/A";"2";"2";"0";"1";"2";"150";"1";"";"5,5";"1";"0";"1";"70"
"202400001815";"4";"BAS CHATEAU (RUE DU)";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"4";"30"
"202400001815";"4";"DOMMARTEMONT (RUE DE)";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"4";"30"
"202400001816";"4";"N/A";" -1";"N/A";"1";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"5";"1";"50"
"202400001816";"4";"N/A";"0";"N/A";" -1";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001817";"3";"GRAY ROUTE DE";"0";"N/A";"1";"2";"1";"1";"0";"0";"2";"";"4";"1";"0";"1";"50"
"202400001818";"4";"MARIN LA MESLEE (RUE)";"0";"N/A";"2";"0";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001818";"4";"POMMERY (BOULEVARD)";"0";"N/A";"2";"0";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"6";"50"
"202400001819";"4";"JEANNE D'ARC (BOULEVARD)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";" -1";"1";"50"
"202400001819";"4";"JEANNE D'ARC (BOULEVARD)";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001820";"2";"MALRAUX (ROND POINT ANDRE)";"0";"N/A";"1";"1";"0";"1";"52";"370";"2";"";" -1";"2";"5";"1";"50"
"202400001820";"2";"R N 13";"0";"N/A";"3";"0";"0";"1";" -1";" -1";"1";"";"0";"2";"0";"1";"90"
"202400001821";"3";"MIRANDA DE EBRO (RUE )";"0";"N/A";"2";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001821";"3";"NATION (BOULEVARD DE LA)";"0";"N/A";"4";"0";"0";"1";"7";"150";"3";"";" -1";"1";"9";"1";"50"
"202400001822";"4";"CLAUDE MONET (avenue)";"0";"N/A";"2";"2";"0";"1";"551";"0";"1";"";" -1";"1";"0";"1";"50"
"202400001823";"4";"ROMAIN ROLLAND (BOULEVARD)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400001824";"3";"BRETON (RUE DU)";"0";"N/A";"2";"2";"0";"1";"33";"564";"1";"";"7";"2";"0";"1";"50"
"202400001824";"3";"N/A";" -1";"N/A";"2";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";" -1"
"202400001825";"4";"Min (avenue du)";"0";"N/A";"3";"4";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400001826";"4";"BIRGE BOULEVARD";"0";"N/A";"2";"5";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001826";"4";"DAGUENET";"0";"N/A";"2";"2";"2";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001827";"4";"L ARMEE D AFRIQUE (CHEMIN DE L')";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"4";"50"
"202400001828";"4";"BD DES LICES";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202400001829";"4";"BRISEPOTIERE";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001830";"4";"GENERAL DE GAULLE (RUE DU)";"0";"N/A";"2";"1";"0";"1";" -1";" -1";"1";"";"3,5";"1";"0";"1";"50"
"202400001831";"4";"CHARMILLES (MAIL DES)";"0";"N/A";"1";"2";"0";"1";" -1";" -1";"2";"";" -1";"1";"9";"1";"50"
"202400001831";"4";"pont fortier";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001832";"4";"TONNER (AVENUE FRANCIS)";"0";"N/A";"3";"3";"0";"1";"0";"120";"1";"";" -1";"1";"0";"1";"30"
"202400001833";"2";"PERIPHERIQUE";"0";"N/A";"3";"4";"0";"2";"27";"495";"2";"";" -1";"2";"0";"8";"70"
"202400001834";"4";"PORTE DE PANTIN";"0";"N/A";"1";"4";"0";"1";"27";"100";"1";"";" -1";"1";"0";"1";"70"
"202400001835";"4";"COURS DES 50 OTAGES";"0";"N/A";"2";"3";"3";"1";" -1";" -1";"1";"";" -1";"2";"6";"1";"30"
"202400001836";"4";"BOULEVARD SAINT MARCEL";"0";"N/A";" -1";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001836";"4";"N/A";" -1";"N/A";"1";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001837";"4";"N/A";" -1";"N/A";"1";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"8";"30"
"202400001837";"4";"RUE DES PYRENEES";"0";"N/A";" -1";"2";"3";"2";" -1";" -1";"1";"";" -1";"1";"0";"8";"30"
"202400001838";"3";"OUEST  (BD)";"0";"N/A";"3";"4";"0";"1";"5";"130";"1";"";" -1";"2";"0";"3";"70"
"202400001839";"4";"BOULEVARD DES BATIGNOLLES";"0";"N/A";"1";"3";"3";"1";" -1";" -1";"1";"";" -1";"1";"8";"1";"30"
"202400001839";"4";"N/A";" -1";"N/A";"1";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001840";"4";"FIGAIRASSE (RUE DE LA)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001841";"4";"BOULEVARD DES BATIGNOLLES";"0";"N/A";"1";"2";"3";"1";" -1";" -1";"1";"";" -1";"1";"0";"6";"30"
"202400001841";"4";"N/A";" -1";"N/A";"1";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001842";"4";"N/A";" -1";"N/A";"1";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001842";"4";"RUE BOIS LE VENT";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001843";"4";"JEU DE MAIL DES ABBES (RUE DU)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001843";"4";"SAINT LAZARE (AVENUE DE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001844";"4";"N/A";" -1";"N/A";"1";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001844";"4";"PLACE DU TROCADERO ET DU 11 NOVEMBRE";"0";"N/A";"1";"2";"0";"1";" -1";" -1";"3";"";" -1";"1";"0";"1";"30"
"202400001845";"4";"AVE DE FONCASTEL";"0";"N/A";"2";"2";"1";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202400001845";"4";"N/A";" -1";"N/A";"2";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";" -1"
"202400001846";"4";"AVENUE DE LA PORTE DE CHATILLON";"0";"N/A";"1";"8";"1";"1";" -1";" -1";"1";"";" -1";"1";"2";"5";"30"
"202400001846";"4";"PORTE DE CHATILLON";"0";"N/A";"1";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"2";"5";"30"
"202400001847";"4";"BOULEVARD JOURDAN";"0";"N/A";"2";"6";"1";"2";" -1";" -1";"1";"";" -1";"1";"0";"5";"50"
"202400001847";"4";"N/A";" -1";"N/A";"2";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"5";"50"
"202400001848";"4";"BD GODARD";"0";"N/A";"3";"4";"3";"1";" -1";" -1";"1";"";" -1";"1";"5";"8";"50"
"202400001848";"4";"N/A";" -1";"N/A";"2";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"5";"1";" -1"
"202400001849";"3";"D 8";"0";"N/A";" -1";"3";"0";"1";"8";"642";"1";"";"10,5";"1";"0";"1";"80"
"202400001850";"3";"LEBON PHILIPPE  ROND POINT";"0";"N/A";"1";"3";"0";"1";"0";"0";"1";"";"10,5";"2";"0";"1";"50"
"202400001851";"4";"maison blanche (rond point)";"0";"N/A";"2";"2";"1";"1";" -1";" -1";"2";"";" -1";"2";"9";"1";"50"
"202400001851";"4";"QUIMPER ( RUE DE)";"0";"N/A";"2";"2";"1";"1";" -1";" -1";"1";"";" -1";"2";"9";"1";"50"
"202400001852";"4";"MALATE  CHEMIN DE LA";"0";"N/A";" -1";"2";"0";"1";" -1";" -1";"1";"";"5,5";"1";"0";"1";"70"
"202400001853";"4";"ALVITRE (AVENUE ABBE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001854";"4";"LAMY (BD FRANCK)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001855";"3";"PALMYRE (AVENUE DE LA)";"0";"N/A";"2";"2";"0";"1";"27";"1 370";"3";"";"6";"1";"0";"5";"70"
"202400001856";"4";"OUISTREHAM (ANCIENNE ROUTE DE)";"0";"N/A";"1";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001857";"4";"GRIGNAN (RUE)";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001857";"4";"PARADIS (RUE)";"0";"N/A";"2";"2";"2";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001858";"4";"PONT DE VIVAUX (BOULEVARD)";"0";"N/A";"2";"2";"0";"1";"1 328";"0";"3";"";" -1";"1";"0";"1";"50"
"202400001859";"4";"CLOVIS HUGUES (RUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400001859";"4";"GUIBAL (RUE)";"0";"N/A";"2";"2";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202400001860";"4";"LIANDIER (RUE)";"0";"N/A";"1";"1";"0";"4";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400001860";"4";"ROUET (RUE DU)";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400001861";"3";"D.5";"0";"N/A";"1";"2";"0";"1";"33";"0";"1";"";" -1";"1";"0";"1";"90"
"202400001862";"3";"AVENUE DE LA GARE";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";"4";"1";"0";"1";"30"
"202400001863";"9";"BELLEC MAURICE (RTE DU COLONEL)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400001864";"4";"N/A";"0";"N/A";"2";"4";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001865";"4";"MARNE (RUE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"4";"30"
"202400001866";"4";"Jean MOULIN (Rue)";"0";"N/A";"2";"2";"0";"1";"0";"0";"2";"";" -1";"1";"0";"1";"50"
"202400001866";"4";"REPUBLIQUE (AV. DE LA) [DU N° AU N°]";"0";"N/A";"2";"2";"0";"1";"0";"0";"2";"";" -1";"1";"0";"1";"50"
"202400001867";"4";"BRAILLE (BD LOUIS)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202400001868";"4";"BOULEVARD ROMAIN ROLLAND";"0";"N/A";"1";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400001869";"4";"FAURE. RUE FELIX";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400001869";"4";"HOPITAL LECALLIER LERICHE";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
