"Num_Acc";"id_usager";"id_vehicule";"num_veh";"place";"catu";"grav";"sexe";"an_nais";"trajet";"secu1";"secu2";"secu3";"locp";"actp";"etatp"
"202400005644";"203 975 284";"155 771 860";"A01";"1";"1";"4";"1";"1972";"5";"2";"6";" -1";"0";"0";" -1"
"202400005644";"203 975 285";"155 771 860";"A01";"2";"2";"4";"1";"2013";"5";"2";"6";" -1";"0";"0";" -1"
"202400005645";"203 975 282";"155 771 858";"B01";"1";"1";"4";"1";"2001";"9";"8";"0";" -1";"0";"0";" -1"
"202400005645";"203 975 283";"155 771 859";"A01";"1";"1";"1";"1";"1981";"9";"2";"6";" -1";"0";"0";" -1"
"202400005646";"203 975 281";"155 771 857";"A01";"1";"1";"4";"1";"1990";"9";"2";"0";" -1";"0";"0";" -1"
"202400005647";"203 975 280";"155 771 856";"A01";"1";"1";"4";"1";"1989";"9";"2";"6";" -1";"0";"0";" -1"
"202400005648";"203 975 276";"155 771 853";"A01";"2";"2";"4";"2";"2002";"5";"2";"0";" -1";"0";"0";" -1"
"202400005648";"203 975 277";"155 771 853";"A01";"1";"1";"4";"1";"2003";"5";"2";"0";" -1";"0";"0";" -1"
"202400005648";"203 975 279";"155 771 855";"B01";"1";"1";"1";"1";"1981";"9";"1";"0";" -1";"0";"0";" -1"
"202400005649";"203 975 278";"155 771 854";"A01";"1";"1";"4";"1";"1998";"9";"8";"0";" -1";"0";"0";" -1"
"202400005650";"203 975 272";"155 771 851";"B01";"1";"1";"4";"1";"1984";"4";"2";"0";" -1";" -1";" -1";" -1"
"202400005650";"203 975 275";"155 771 852";"A01";"1";"1";"1";"1";"1957";"9";"1";"0";" -1";" -1";" -1";" -1"
"202400005651";"203 975 271";"155 771 849";"A01";"1";"1";"1";"1";"2001";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400005651";"203 975 273";"155 771 850";"B01";"1";"1";"1";"1";"1996";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400005651";"203 975 274";"155 771 850";"B01";"2";"2";"4";"1";"1996";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400005652";"203 975 270";"155 771 848";"A01";"1";"1";"4";"1";"1999";"1";"2";"8";" -1";" -1";" -1";" -1"
"202400005653";"203 975 269";"155 771 847";"A01";"1";"1";"4";"1";"1996";"0";"8";"0";" -1";" -1";" -1";" -1"
"202400005654";"203 975 263";"155 771 843";"A01";"1";"1";"1";"1";"1983";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400005654";"203 975 264";"155 771 844";"B01";"1";"1";"1";"2";"1962";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400005654";"203 975 265";"155 771 844";"B01";"4";"2";"4";"1";"2015";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400005654";"203 975 266";"155 771 844";"B01";"3";"2";"4";"2";"2017";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400005654";"203 975 268";"155 771 846";"C01";"1";"1";"1";"1";"2001";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400005655";"203 975 260";"155 771 842";"A01";"2";"2";"1";"1";"2014";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400005655";"203 975 261";"155 771 842";"A01";"3";"2";"1";"1";"2017";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400005655";"203 975 262";"155 771 842";"A01";"1";"1";"1";"2";"1986";"9";"1";"8";" -1";" -1";" -1";" -1"
"202400005655";"203 975 267";"155 771 845";"B01";"1";"1";"4";"1";"2004";"0";"0";" -1";" -1";"0";"0";" -1"
"202400005656";"203 975 257";"155 771 840";"A01";"1";"1";"4";"1";"2001";"0";"2";"6";" -1";" -1";" -1";" -1"
"202400005656";"203 975 259";"155 771 841";"B01";"1";"1";"1";"2";"2002";"9";"1";"0";" -1";" -1";" -1";" -1"
"202400005657";"203 975 256";"155 771 839";"A01";"10";"3";"4";"2";"1967";"5";"0";"0";"0";"2";"3";"2"
"202400005657";"203 975 258";"155 771 839";"A01";"1";"1";"1";"2";"1978";"5";"1";"0";"0";" -1";" -1";" -1"
"202400005658";"203 975 249";"155 771 836";"A01";"1";"1";"1";"2";"1997";"4";"1";"0";" -1";"3";"3";"1"
"202400005658";"203 975 251";"155 771 836";"A01";"10";"3";"4";"1";"2020";"5";"0";"0";"0";"4";"5";"1"
"202400005658";"203 975 252";"155 771 836";"A01";"4";"2";"1";"1";"1994";"4";"1";"0";" -1";"0";"0";" -1"
"202400005658";"203 975 253";"155 771 836";"A01";"3";"2";"1";"1";"2010";"9";"1";"0";" -1";"3";"3";"1"
"202400005658";"203 975 255";"155 771 836";"A01";"2";"2";"1";"2";"1994";"4";"1";"0";" -1";"3";"3";"1"
"202400005659";"203 975 250";"155 771 837";"A01";"1";"1";"1";"2";"2002";"5";"1";"0";"0";" -1";" -1";" -1"
