"Num_Acc";"id_vehicule";"num_veh";"senc";"catv";"obs";"obsm";"choc";"manv";"motor";"occutc"
"202400000804";"155780336";"A01";"1";"7";"0";"2";"3";"13";"1";""
"202400000804";"155780338";"B01";"2";"15";"0";"2";"3";"1";"1";""
"202400000805";"155780335";"A01";"3";"10";"0";"2";"3";"1";"1";""
"202400000805";"155780337";"B01";"3";"7";"0";"2";"3";"1";"1";""
"202400000806";"155780333";"A01";"1";"7";"2";"0";"1";"1";"1";""
"202400000807";"155780332";"A01";"3";"7";"0";"2";"8";"9";"1";""
"202400000807";"155780334";"B01";"3";"1";"0";"2";"1";"0";"5";""
"202400000808";"155780331";"A01";"1";"33";"0";"6";"1";"0";"1";""
"202400000809";"155780329";"B01";"2";"7";"0";"2";"2";"1";"1";""
"202400000809";"155780330";"A01";"1";"7";"0";"2";"7";"15";"1";""
"202400000810";"155780326";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400000810";"155780328";"B01";"1";"7";"0";"2";"5";"1";"1";""
"202400000811";"155780325";"A01";"2";"7";"0";"2";"2";"12";"2";""
"202400000811";"155780327";"B01";"2";"7";"0";"2";"3";"2";"2";""
"202400000812";"155780322";"B01";"2";"32";"0";"2";"3";"1";"1";""
"202400000812";"155780324";"A01";"2";"7";"0";"2";"5";"12";"1";""
"202400000813";"155780321";"A01";"2";"2";"13";"0";"1";"0";"1";""
"202400000814";"155780319";"B01";"3";"31";"0";"2";"4";"2";"1";""
"202400000814";"155780320";"A01";"3";"7";"0";"2";"7";"2";"1";""
"202400000815";"155780316";"B01";"2";"1";"0";"2";"8";"16";"5";""
"202400000815";"155780318";"A01";"1";"1";"0";"2";"1";"1";"5";""
"202400000816";"155780315";"A01";"2";"33";"0";"2";"3";"13";"1";""
"202400000816";"155780317";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202400000817";"155780314";"A01";"0";"50";"0";"1";"1";"1";"3";""
"202400000818";"155780313";"A01";"2";"7";"12";"0";"1";"14";"0";""
"202400000819";"155780311";"B01";"3";"1";"0";"0";"8";"6";"5";""
"202400000819";"155780312";"A01";"2";"7";"0";"9";"6";"1";"2";""
"202400000820";"155780309";"A01";"1";"7";"0";"2";"1";"17";"2";""
"202400000820";"155780310";"B01";"1";"7";"4";"0";"4";"2";"1";""
"202400000821";"155780307";"Z01";"3";"7";"0";"9";"8";"1";"0";""
"202400000821";"155780308";"A01";"3";"1";"0";"2";"1";"26";"5";""
"202400000822";"155780305";"B01";"1";"50";"0";"2";"1";"2";"3";""
"202400000822";"155780306";"A01";"1";"7";"0";"0";"4";"23";"1";""
"202400000823";"155780302";"A01";"0";"7";"0";"2";"0";"15";"2";""
"202400000823";"155780304";"B01";"0";"2";"0";"2";"1";"1";"1";""
"202400000824";"155780301";"B01";"3";"34";"0";"2";"1";"1";"1";""
"202400000824";"155780303";"A01";"3";"7";"0";"2";"7";"15";"1";""
"202400000825";"155780296";"A01";"2";"37";"0";"2";"5";"17";"3";"1"
"202400000825";"155780298";"B01";"2";"1";"0";"2";"8";"1";"5";""
"202400000825";"155780300";"C01";"2";"1";"0";"0";"0";"1";"5";""
"202400000826";"155780297";"A01";"1";"7";"0";"2";"1";"9";"1";""
"202400000826";"155780299";"B01";"1";"7";"0";"2";"1";"9";"1";""
"202400000827";"155780293";"A01";"1";"33";"0";"2";"1";"1";"1";""
"202400000827";"155780295";"B01";"1";"7";"0";"0";"6";"10";"1";""
"202400000828";"155780292";"B01";"2";"1";"0";"2";"1";"1";"5";""
"202400000828";"155780294";"A01";"1";"7";"0";"9";"7";"15";"1";""
"202400000829";"155780289";"B01";"3";"7";"0";"2";"0";"0";"0";""
"202400000829";"155780291";"A01";"3";"43";"0";"2";"8";"1";"1";""
"202400000830";"155780287";"A01";"1";"10";"9";"0";"1";"19";"1";""
"202400000831";"155780288";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400000831";"155780290";"B01";"1";"7";"0";"2";"8";"1";"2";""
"202400000832";"155780286";"A01";"2";"10";"3";"0";"0";"1";"1";""
"202400000833";"155780285";"A01";"2";"31";"0";"1";"2";"26";"1";""
"202400000834";"155780283";"A01";"2";"7";"0";"2";"1";"5";"1";""
"202400000834";"155780284";"B01";"2";"7";"6";"2";"3";"1";"1";""
"202400000835";"155780281";"B01";"3";"7";"0";"2";"1";"1";"1";""
"202400000835";"155780282";"A01";"3";"2";"0";"2";"2";"17";"1";""
"202400000836";"155780279";"A01";"1";"7";"0";"2";"1";"9";"1";""
"202400000836";"155780280";"B01";"1";"33";"0";"2";"1";"13";"1";""
"202400000837";"155780277";"B01";"3";"33";"0";"2";"1";"2";"1";""
"202400000837";"155780278";"A01";"3";"7";"0";"2";"1";"16";"1";""
"202400000838";"155780276";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202400000839";"155780274";"B01";"2";"34";"0";"2";"7";"15";"1";""
"202400000839";"155780275";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400000840";"155780271";"B01";"1";"1";"0";"2";"1";"23";"5";""
"202400000840";"155780273";"A01";"2";"2";"0";"2";"1";"13";"3";""
"202400000841";"155780270";"B01";"2";"2";"0";"2";"2";"15";"1";""
"202400000841";"155780272";"A01";"2";"7";"0";"2";"3";"15";"1";""
"202400000842";"155780269";"A01";"3";"7";"8";"0";"7";"1";"1";""
"202400000843";"155780266";"A01";"3";"7";"0";"2";"3";"18";"1";""
"202400000843";"155780268";"B01";"2";"7";"0";"2";"8";"0";"1";""
"202400000844";"155780265";"A01";"1";"7";"0";"2";"5";"16";"1";""
"202400000844";"155780267";"B01";"1";"50";"0";"2";"1";"1";"3";""
"202400000845";"155780264";"A01";"3";"7";"0";"1";"7";"2";"1";""
"202400000846";"155780263";"A01";"2";"30";"0";"0";"1";"1";"1";""
"202400000847";"155780262";"A01";"1";"50";"0";"1";"8";"1";"3";""
"202400000848";"155780261";"A01";"3";"50";"0";"0";"0";"0";"3";""
"202400000849";"155780259";"A01";"3";"7";"0";"0";"0";"19";"1";""
"202400000849";"155780260";"B01";"3";"31";"0";"2";"0";"21";"1";""
"202400000850";"155780257";"B01";"1";"7";"0";"9";"5";"16";"1";""
"202400000850";"155780258";"C01";"1";"1";"0";"2";"1";"0";"5";""
"202400000851";"155780255";"A01";"1";"15";"0";"2";"2";"17";"1";""
"202400000851";"155780256";"B01";"1";"1";"0";"2";"3";"15";"5";""
"202400000852";"155780254";"A01";"1";"7";"2";"0";"8";"14";"1";""
"202400000853";"155780252";"A01";"1";"7";"0";"2";"2";"1";"1";""
"202400000853";"155780253";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202400000854";"155780250";"A01";"1";"7";"0";"2";"4";"2";"1";""
"202400000854";"155780251";"B01";"1";"7";"0";"2";"1";"2";"1";""
"202400000855";"155780246";"A01";"2";"7";"0";"2";"1";"12";"1";""
"202400000855";"155780247";"B01";"2";"7";"0";"2";"4";"23";"1";""
"202400000855";"155780248";"C01";"2";"7";"0";"2";"4";"23";"1";""
"202400000855";"155780249";"D01";"2";"7";"0";"2";"4";"23";"1";""
"202400000856";"155780245";"A01";"1";"43";"4";"0";"0";"16";"1";""
"202400000857";"155780243";"B01";"1";"7";"0";"2";"7";"1";"1";""
"202400000857";"155780244";"A01";"1";"10";"0";"2";"8";"18";"1";""
"202400000858";"155780242";"A01";"2";"33";"4";"0";"3";"1";"1";""
"202400000859";"155780241";"A01";"2";"30";"3";"0";"1";"1";"1";""
"202400000860";"155780239";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202400000860";"155780240";"B01";"2";"7";"0";"2";"4";"2";"2";""
"202400000861";"155780238";"A01";"2";"10";"13";"0";"9";"1";"1";""
"202400000862";"155780235";"C01";"2";"32";"0";"2";"0";"2";"1";""
"202400000862";"155780236";"A01";"2";"33";"0";"2";"1";"2";"3";""
"202400000862";"155780237";"B01";"2";"10";"3";"2";"4";"23";"1";""
"202400000863";"155780234";"A01";"2";"7";"4";"0";"2";"1";"1";""
"202400000864";"155780232";"B01";"1";"7";"0";"1";"0";"24";"1";""
"202400000864";"155780233";"A01";"1";"15";"0";"2";"1";"1";"1";""
"202400000865";"155780229";"B01";"1";"17";"0";"2";"6";"1";"1";""
"202400000865";"155780230";"A01";"1";"7";"0";"2";"2";"12";"1";""
"202400000865";"155780231";"C01";"1";"7";"0";"2";"7";"1";"1";""
"202400000866";"155780227";"A01";"3";"7";"0";"2";"7";"17";"1";""
"202400000866";"155780228";"B01";"3";"7";"0";"2";"1";"1";"1";""
"202400000867";"155780225";"A01";"1";"10";"0";"2";"7";"1";"1";""
"202400000867";"155780226";"B01";"1";"10";"0";"2";"1";"1";"1";""
"202400000868";"155780224";"A01";"1";"7";"0";"1";"1";"2";"1";""
"202400000869";"155780222";"B01";"1";"7";"8";"2";"2";"21";"1";""
"202400000869";"155780223";"A01";"1";"7";"8";"2";"3";"1";"1";""
"202400000870";"155780221";"A01";"1";"7";"0";"1";"1";"15";"1";""
"202400000871";"155780219";"A01";"2";"2";"0";"2";"4";"15";"1";""
"202400000871";"155780220";"B01";"1";"2";"0";"2";"5";"1";"1";""
"202400000872";"155780217";"A01";"1";"1";"0";"2";"8";"15";"5";""
"202400000872";"155780218";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400000873";"155780214";"A01";"1";"33";"1";"0";"1";"26";"1";""
"202400000873";"155780215";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400000873";"155780216";"C01";"1";"7";"0";"2";"4";"1";"1";""
"202400000874";"155780212";"A01";"1";"7";"1";"2";"4";"1";"1";""
"202400000874";"155780213";"B01";"1";"1";"1";"2";"1";"1";"5";""
"202400000875";"155780211";"A01";"2";"50";"12";"0";"1";"1";"3";""
"202400000876";"155780208";"C01";"1";"7";"0";"0";"4";"2";"1";""
"202400000876";"155780209";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202400000876";"155780210";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202400000877";"155780207";"A01";"0";"7";"0";"0";"0";"0";"1";""
"202400000878";"155780205";"A01";"0";"33";"0";"2";"1";"13";"1";""
"202400000878";"155780206";"B01";"3";"7";"0";"2";"1";"1";"1";""
"202400000879";"155780204";"A01";"1";"7";"0";"1";"1";"9";"1";""
"202400000880";"155780202";"B01";"3";"1";"0";"2";"7";"1";"5";""
"202400000880";"155780203";"A01";"3";"7";"0";"2";"2";"15";"1";""
"202400000881";"155780200";"A01";"1";"7";"0";"2";"2";"15";"1";""
"202400000881";"155780201";"B01";"2";"50";"0";"2";"1";"1";"3";""
"202400000882";"155780198";"B01";"1";"10";"0";"2";"1";"1";"1";""
"202400000882";"155780199";"A01";"2";"31";"0";"2";"1";"1";"1";""
"202400000883";"155780197";"A01";"3";"7";"0";"1";"7";"1";"1";""
"202400000884";"155780195";"B01";"1";"7";"0";"2";"2";"17";"1";""
"202400000884";"155780196";"A01";"1";"7";"0";"2";"3";"15";"3";""
"202400000885";"155780194";"A01";"1";"33";"15";"0";"1";"13";"1";""
"202400000886";"155780193";"Z01";"3";"7";"0";"1";"4";"4";"1";""
"202400000887";"155780192";"A01";"3";"10";"0";"1";"2";"21";"1";""
"202400000888";"155780190";"B01";"3";"33";"0";"2";"5";"15";"1";""
"202400000888";"155780191";"A01";"3";"7";"0";"2";"1";"9";"1";""
"202400000889";"155780188";"A01";"3";"7";"0";"2";"1";"15";"1";""
"202400000889";"155780189";"B01";"3";"1";"0";"2";"8";"1";"0";""
"202400000890";"155780186";"B01";"2";"7";"0";"2";"3";"15";"1";""
"202400000890";"155780187";"A01";"2";"33";"0";"2";"2";"17";"1";""
"202400000891";"155780185";"A01";"2";"7";"0";"1";"7";"0";"1";""
"202400000892";"155780184";"A01";"1";"7";"0";"2";"0";"26";"0";""
"202400000893";"155780183";"A01";"1";"30";"12";"0";"1";"14";"1";""
"202400000894";"155780182";"A01";"3";"10";"0";"0";"7";"4";"3";""
"202400000895";"155780181";"A01";"1";"7";"0";"1";"3";"1";"1";""
"202400000896";"155780179";"A01";"2";"7";"0";"2";"8";"19";"0";""
"202400000896";"155780180";"B01";"1";"1";"0";"2";"5";"1";"5";""
"202400000897";"155780177";"A01";"3";"32";"0";"2";"7";"19";"1";""
"202400000897";"155780178";"B01";"3";"7";"0";"2";"3";"2";"1";""
"202400000898";"155780176";"A01";"2";"7";"4";"0";"7";"14";"1";""
"202400000899";"155780174";"B01";"1";"1";"0";"2";"2";"1";"5";""
"202400000899";"155780175";"A01";"2";"7";"0";"2";"1";"9";"1";""
"202400000900";"155780172";"B01";"1";"31";"0";"2";"8";"1";"1";""
"202400000900";"155780173";"A01";"1";"7";"0";"2";"2";"20";"1";""
"202400000901";"155780171";"A01";"1";"7";"1";"0";"3";"1";"1";""
"202400000902";"155780169";"A01";"1";"7";"0";"9";"4";"20";"1";""
"202400000902";"155780170";"B01";"1";"1";"0";"2";"7";"1";"5";""
"202400000903";"155780167";"B01";"1";"50";"0";"2";"8";"19";"3";""
"202400000903";"155780168";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400000904";"155780166";"A01";"1";"7";"1";"0";"2";"1";"1";""
"202400000905";"155780164";"A01";"2";"7";"0";"2";"3";"16";"1";""
"202400000905";"155780165";"B01";"1";"2";"0";"2";"1";"1";"3";""
"202400000906";"155780162";"A01";"2";"7";"0";"2";"3";"10";"3";""
"202400000906";"155780163";"B01";"2";"30";"0";"2";"7";"17";"1";""
"202400000907";"155780160";"B01";"3";"1";"0";"2";"0";"1";"5";""
"202400000907";"155780161";"A01";"1";"7";"0";"2";"3";"15";"1";""
"202400000908";"155780157";"A01";"2";"30";"0";"2";"1";"1";"3";""
"202400000908";"155780158";"C01";"2";"7";"0";"2";"3";"23";"1";""
"202400000908";"155780159";"B01";"2";"7";"0";"2";"2";"23";"1";""
"202400000909";"155780156";"A01";"2";"7";"1";"0";"1";"13";"1";""
"202400000910";"155780154";"A01";"1";"7";"0";"2";"1";"15";"1";""
"202400000910";"155780155";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400000911";"155780153";"A01";"3";"7";"0";"1";"1";"14";"1";""
"202400000912";"155780151";"A01";"1";"7";"0";"2";"7";"1";"1";""
"202400000912";"155780152";"B01";"1";"7";"1";"2";"3";"20";"1";""
"202400000913";"155780150";"A01";"3";"7";"0";"0";"3";"0";"1";""
"202400000914";"155780148";"B01";"3";"37";"0";"2";"3";"1";"1";"8"
"202400000914";"155780149";"A01";"3";"7";"0";"2";"7";"16";"1";""
"202400000915";"155780146";"B01";"1";"30";"0";"2";"1";"1";"1";""
"202400000915";"155780147";"A01";"1";"33";"0";"2";"1";"2";"1";""
"202400000916";"155780144";"A01";"2";"7";"0";"2";"1";"13";"1";""
"202400000916";"155780145";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400000917";"155780143";"A01";"2";"30";"0";"1";"2";"7";"1";""
"202400000918";"155780142";"A01";"1";"33";"12";"0";"1";"13";"1";""
"202400000919";"155780140";"A01";"2";"7";"0";"2";"1";"25";"1";""
"202400000919";"155780141";"B01";"2";"7";"0";"2";"4";"1";"1";""
"202400000920";"155780138";"B01";"3";"1";"0";"2";"7";"1";"5";""
"202400000920";"155780139";"A01";"3";"7";"0";"9";"3";"1";"0";""
"202400000921";"155780136";"A01";"3";"7";"0";"9";"1";"15";"1";""
"202400000921";"155780137";"B01";"3";"50";"0";"2";"4";"0";"3";""
"202400000922";"155780132";"A01";"2";"7";"0";"2";"3";"15";"1";""
"202400000922";"155780133";"B01";"2";"31";"0";"2";"1";"1";"1";""
"202400000923";"155780130";"A01";"0";"10";"0";"2";"1";"2";"1";""
"202400000923";"155780131";"B01";"0";"7";"0";"2";"4";"23";"1";""
"202400000924";"155780129";"A01";"0";"10";"0";"1";"1";"15";"1";""
"202400000925";"155780128";"A01";"1";"60";"1";"0";"1";"1";"5";""
"202400000926";"155780127";"A01";"1";"30";"0";"0";"0";"1";"1";""
"202400000927";"155780125";"A01";"3";"33";"0";"2";"3";"1";"1";""
"202400000927";"155780126";"B01";"3";"7";"0";"2";"3";"15";"1";""
"202400000928";"155780123";"B01";"3";"50";"1";"0";"2";"1";"3";""
"202400000928";"155780124";"A01";"3";"10";"0";"2";"8";"24";"1";""
"202400000929";"155780121";"A01";"3";"7";"0";"2";"0";"0";"0";""
"202400000929";"155780122";"Y01";"0";"1";"0";"2";"3";"0";"5";""
"202400000930";"155780120";"A01";"0";"10";"0";"2";"1";"19";"0";""
"202400000931";"155780118";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202400000931";"155780119";"B01";"3";"33";"0";"2";"8";"1";"1";""
"202400000932";"155780116";"B01";"2";"33";"0";"2";"7";"1";"1";""
"202400000932";"155780117";"A01";"0";"7";"0";"2";"1";"19";"1";""
"202400000933";"155780115";"A01";"0";"7";"0";"2";"1";"5";"1";""
"202400000934";"155780114";"A01";"2";"33";"0";"0";"0";"1";"1";""
"202400000935";"155780113";"A01";"1";"33";"0";"0";"0";"1";"1";""
"202400000936";"155780112";"A01";"1";"7";"16";"0";"9";"0";"1";""
"202400000937";"155780111";"A01";"1";"7";"0";"1";"3";"15";"1";""
"202400000938";"155780110";"A01";"2";"7";"4";"0";"2";"21";"1";""
"202400000939";"155780107";"A01";"2";"30";"0";"0";"8";"1";"1";""
"202400000940";"155780106";"A01";"2";"50";"0";"0";"8";"1";"3";""
"202400000941";"155780104";"A01";"3";"7";"0";"2";"1";"12";"0";""
"202400000941";"155780105";"B01";"1";"60";"12";"0";"4";"2";"5";""
"202400000942";"155780103";"A01";"3";"30";"0";"1";"1";"16";"1";""
"202400000943";"155780099";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202400000943";"155780100";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202400000943";"155780101";"C01";"2";"7";"0";"2";"1";"1";"1";""
"202400000943";"155780102";"D01";"2";"7";"0";"2";"4";"1";"1";""
"202400000944";"155780098";"A01";"1";"10";"2";"0";"9";"14";"6";""
"202400000945";"155780097";"A01";"1";"7";"15";"0";"1";"0";"1";""
"202400000946";"155780095";"B01";"2";"7";"0";"2";"3";"26";"1";""
"202400000946";"155780096";"A01";"2";"30";"0";"2";"3";"17";"1";""
"202400000947";"155780093";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202400000947";"155780094";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202400000948";"155780091";"B01";"1";"7";"0";"2";"8";"1";"1";""
"202400000948";"155780092";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400000949";"155780089";"A01";"1";"7";"8";"2";"3";"15";"1";""
"202400000949";"155780090";"B01";"2";"15";"0";"2";"2";"1";"1";""
"202400000950";"155780087";"B01";"0";"50";"0";"2";"0";"0";"3";""
"202400000950";"155780088";"A01";"1";"7";"0";"2";"2";"1";"1";""
"202400000951";"155780083";"A01";"3";"33";"0";"2";"1";"1";"1";""
"202400000951";"155780084";"B01";"3";"10";"0";"2";"4";"1";"1";""
"202400000952";"155780081";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202400000952";"155780082";"B01";"3";"7";"0";"2";"4";"1";"1";""
"202400000953";"155780080";"A01";"1";"7";"0";"1";"3";"1";"1";""
"202400000954";"155780079";"A01";"2";"7";"2";"0";"1";"1";"1";""
"202400000955";"155780078";"A01";"0";"7";"0";"1";"1";"1";"1";""
"202400000956";"155780077";"A01";"1";"7";"0";"1";"4";"4";"1";""
"202400000957";"155780074";"C01";"2";"10";"0";"2";"4";"1";"1";""
"202400000957";"155780075";"A01";"2";"38";"0";"2";"1";"2";"1";"1"
"202400000957";"155780076";"B01";"2";"10";"0";"2";"4";"23";"1";""
"202400000958";"155780071";"A01";"3";"10";"0";"2";"0";"0";"3";""
"202400000958";"155780072";"B01";"1";"1";"0";"2";"0";"9";"5";""
"202400000959";"155780070";"A01";"2";"7";"0";"1";"2";"1";"1";""
"202400000960";"155780068";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202400000960";"155780069";"A01";"1";"7";"8";"2";"1";"1";"1";""
"202400000961";"155780067";"A01";"3";"7";"0";"1";"1";"17";"1";""
"202400000962";"155780065";"A01";"1";"7";"0";"2";"2";"15";"1";""
"202400000962";"155780066";"B01";"2";"7";"0";"2";"5";"21";"1";""
"202400000963";"155780064";"Z01";"2";"7";"0";"1";"0";"26";"1";""
"202400000964";"155780059";"A01";"2";"30";"0";"2";"0";"3";"1";""
"202400000964";"155780060";"B01";"2";"7";"0";"2";"2";"20";"1";""
"202400000965";"155780058";"A01";"1";"7";"13";"0";"3";"1";"1";""
"202400000966";"155780057";"A01";"3";"7";"6";"0";"1";"1";"1";""
"202400000967";"155780056";"A01";"1";"7";"0";"1";"1";"15";"1";""
"202400000968";"155780055";"A01";"1";"7";"0";"1";"2";"1";"1";""
"202400000969";"155780053";"A01";"3";"7";"0";"9";"0";"0";"1";""
"202400000969";"155780054";"B01";"1";"50";"0";"2";"1";"0";"3";""
"202400000970";"155780051";"A01";"1";"7";"13";"2";"3";"13";"1";""
"202400000970";"155780052";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202400000971";"155780049";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202400000971";"155780050";"A01";"1";"32";"0";"2";"1";"2";"1";""
"202400000972";"155780047";"A01";"1";"7";"0";"2";"8";"26";"1";""
"202400000972";"155780048";"B01";"1";"34";"0";"2";"1";"1";"1";""
"202400000973";"155780045";"B01";"2";"7";"0";"2";"4";"1";"1";""
"202400000973";"155780046";"A01";"2";"7";"0";"2";"1";"13";"1";""
"202400000974";"155780044";"A01";"2";"7";"0";"1";"1";"15";"2";""
"202400000975";"155780043";"A01";"2";"31";"0";"0";"0";"1";"1";""
"202400000976";"155780042";"A01";"2";"1";"0";"0";"3";"21";"5";""
"202400000977";"155780041";"A01";"2";"43";"0";"1";"1";"18";"1";""
"202400000978";"155780039";"A01";"1";"1";"0";"2";"1";"17";"5";""
"202400000978";"155780040";"Z01";"1";"1";"0";"2";"1";"9";"5";""
"202400000979";"155780037";"A01";"1";"33";"0";"2";"1";"1";"1";""
"202400000979";"155780038";"B01";"2";"7";"0";"2";"1";"15";"1";""
"202400000980";"155780035";"A01";"3";"7";"0";"2";"1";"1";"2";""
"202400000980";"155780036";"B01";"3";"7";"0";"2";"1";"1";"1";""
"202400000981";"155780034";"A01";"2";"2";"0";"1";"0";"19";"3";""
"202400000982";"155780032";"A01";"1";"7";"0";"2";"2";"9";"1";""
"202400000982";"155780033";"B01";"1";"33";"0";"2";"8";"1";"1";""
"202400000983";"155780030";"Z01";"0";"7";"0";"2";"0";"0";"0";""
"202400000983";"155780031";"A01";"1";"7";"0";"2";"3";"23";"1";""
"202400000984";"155780028";"A01";"1";"7";"0";"2";"2";"9";"0";""
"202400000984";"155780029";"B01";"1";"33";"0";"2";"1";"2";"0";""
"202400000985";"155780026";"B01";"0";"7";"0";"2";"6";"1";"1";""
"202400000985";"155780027";"A01";"0";"1";"0";"2";"1";"2";"5";""
"202400000986";"155780025";"A01";"2";"30";"0";"1";"1";"1";"1";""
"202400000987";"155780023";"A01";"2";"7";"0";"9";"2";"2";"1";""
"202400000987";"155780024";"B01";"2";"50";"0";"2";"4";"2";"3";""
"202400000988";"155780021";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202400000988";"155780022";"A01";"3";"7";"0";"2";"2";"1";"1";""
"202400000989";"155780019";"B01";"1";"2";"0";"2";"1";"2";"1";""
"202400000989";"155780020";"A01";"1";"7";"0";"2";"6";"2";"1";""
"202400000990";"155780015";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202400000990";"155780017";"A01";"1";"31";"3";"2";"8";"15";"1";""
"202400000991";"155780014";"A01";"2";"7";"0";"2";"3";"13";"1";""
"202400000991";"155780016";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202400000991";"155780018";"C01";"1";"7";"0";"2";"0";"1";"1";""
"202400000992";"155780013";"A01";"1";"7";"13";"0";"7";"1";"1";""
"202400000993";"155780011";"A01";"1";"14";"0";"2";"1";"19";"1";""
"202400000993";"155780012";"B01";"2";"7";"0";"2";"6";"1";"1";""
"202400000994";"155780009";"A01";"2";"7";"0";"2";"2";"15";"1";""
"202400000994";"155780010";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202400000995";"155780007";"A01";"2";"7";"0";"2";"7";"1";"1";""
"202400000995";"155780008";"B01";"2";"1";"0";"2";"1";"1";"5";""
"202400000996";"155780006";"A01";"1";"7";"2";"0";"1";"1";"1";""
"202400000997";"155780004";"B01";"2";"7";"0";"2";"2";"24";"1";""
"202400000997";"155780005";"A01";"2";"10";"0";"2";"2";"14";"1";""
"202400000998";"155780000";"A01";"2";"34";"0";"2";"1";"2";"1";""
"202400000998";"155780002";"B01";"2";"10";"0";"2";"4";"2";"1";""
"202400000999";"155779998";"C01";"1";"7";"0";"2";"2";"1";"0";""
"202400000999";"155779999";"D01";"1";"10";"0";"2";"1";"1";"1";""
"202400000999";"155780001";"A01";"1";"7";"0";"2";"1";"17";"1";""
"202400000999";"155780003";"B01";"2";"7";"0";"2";"3";"1";"2";""
"202400001000";"155779996";"A01";"2";"10";"2";"0";"3";"13";"1";""
"202400001001";"155779995";"A01";"1";"7";"4";"2";"3";"13";"2";""
"202400001001";"155779997";"B01";"1";"43";"4";"0";"2";"1";"1";""
"202400001002";"155779992";"A01";"2";"7";"0";"2";"3";"13";"1";""
"202400001002";"155779994";"B01";"2";"33";"0";"2";"7";"1";"1";""
"202400001003";"155779993";"A01";"1";"7";"0";"1";"3";"1";"1";""
"202400001004";"155779991";"A01";"1";"7";"0";"1";"1";"16";"1";""
"202400001005";"155779989";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202400001005";"155779990";"B01";"0";"7";"7";"0";"8";"1";"1";""
"202400001006";"155779987";"A01";"3";"7";"0";"2";"1";"1";"3";""
"202400001006";"155779988";"B01";"3";"7";"0";"2";"6";"15";"1";""
"202400001007";"155779986";"A01";"1";"7";"0";"6";"1";"1";"1";""
"202400001008";"155779984";"A01";"0";"7";"2";"0";"2";"1";"1";""
"202400001009";"155779981";"B01";"1";"50";"0";"2";"4";"9";"3";""
"202400001009";"155779983";"A01";"1";"10";"0";"2";"1";"9";"1";""
"202400001010";"155779980";"B01";"3";"7";"0";"2";"2";"1";"2";""
"202400001010";"155779982";"A01";"3";"7";"0";"2";"1";"7";"1";""
"202400001011";"155779979";"A01";"2";"7";"0";"1";"1";"1";"1";""
"202400001012";"155779976";"A01";"1";"7";"0";"2";"8";"9";"0";""
"202400001012";"155779978";"B01";"1";"2";"0";"2";"1";"1";"1";""
"202400001013";"155779977";"A01";"1";"7";"15";"0";"0";"25";"0";""
"202400001014";"155779974";"A01";"1";"7";"0";"2";"6";"2";"2";""
"202400001014";"155779975";"B01";"1";"15";"0";"2";"3";"1";"1";""
"202400001015";"155779972";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202400001015";"155779973";"B01";"3";"50";"0";"2";"3";"19";"3";""
"202400001016";"155779970";"A01";"1";"7";"0";"0";"3";"13";"1";""
"202400001016";"155779971";"B01";"2";"7";"0";"0";"5";"1";"1";""
"202400001017";"155779966";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202400001017";"155779968";"B01";"2";"7";"3";"0";"4";"1";"1";""
"202400001018";"155779967";"A01";"2";"7";"0";"2";"0";"1";"1";""
"202400001018";"155779969";"B01";"1";"60";"0";"2";"1";"1";"5";""
"202400001019";"155779965";"A01";"1";"36";"0";"0";"1";"1";"1";""
"202400001020";"155779964";"A01";"3";"50";"0";"0";"1";"0";"3";""
"202400001021";"155779962";"A01";"2";"7";"0";"0";"6";"15";"0";""
"202400001021";"155779963";"B01";"2";"33";"0";"2";"1";"2";"1";""
"202400001022";"155779959";"A01";"0";"80";"0";"9";"0";"0";"3";""
