"Num_Acc";"id_usager";"id_vehicule";"num_veh";"place";"catu";"grav";"sexe";"an_nais";"trajet";"secu1";"secu2";"secu3";"locp";"actp";"etatp"
"202400000247";"203987975";"155781324";"A01";"4";"2";"4";"2";"2004";"5";"1";"0";" -1";"0";"0";" -1"
"202400000247";"203987976";"155781324";"A01";"3";"2";"4";"2";"2004";"5";"1";"0";" -1";"0";"0";" -1"
"202400000247";"203987977";"155781324";"A01";"1";"1";"4";"1";"2005";"5";"1";"8";" -1";"0";"0";" -1"
"202400000247";"203987978";"155781325";"B01";"1";"1";"1";"1";"1982";"4";"1";"0";" -1";"0";"0";" -1"
"202400000248";"203987971";"155781322";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202400000248";"203987972";"155781323";"A01";"2";"2";"4";"1";"1941";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400000248";"203987973";"155781323";"A01";"1";"1";"4";"2";"1968";"3";"1";"0";" -1";" -1";" -1";" -1"
"202400000249";"203987969";"155781320";"B01";"1";"1";"1";"1";"1954";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400000249";"203987970";"155781321";"A01";"1";"1";"4";"1";"1998";"5";"8";"0";" -1";" -1";" -1";" -1"
"202400000250";"203987968";"155781319";"A01";"1";"1";"4";"1";"2002";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400000251";"203987962";"155781315";"A01";"2";"2";"1";"2";"1953";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400000251";"203987963";"155781315";"A01";"1";"1";"4";"1";"1947";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400000251";"203987964";"155781316";"B01";"2";"2";"1";"1";"2005";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400000251";"203987965";"155781316";"B01";"1";"1";"1";"1";"1999";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400000252";"203987959";"155781313";"A01";"1";"1";"4";"1";"2003";"5";"2";"8";" -1";" -1";" -1";" -1"
"202400000252";"203987960";"155781313";"A01";"2";"2";"4";"1";"2001";"0";"2";" -1";" -1";" -1";" -1";" -1"
"202400000252";"203987961";"155781314";"B01";"1";"1";"1";"1";"1979";"5";"2";"8";" -1";" -1";" -1";" -1"
"202400000253";"203987958";"155781312";"A01";"1";"1";"4";"1";"1992";"9";"2";" -1";" -1";" -1";" -1";" -1"
"202400000254";"203987957";"155781311";"A01";"1";"1";"4";"1";"1992";"0";"0";" -1";" -1";"0";"0";" -1"
"202400000255";"203987953";"155781308";"Z01";"10";"3";"3";"1";"1977";"5";"0";" -1";" -1";"4";"3";"1"
"202400000255";"203987954";"155781308";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202400000256";"203987952";"155781307";"A01";"1";"1";"3";"1";"1964";"1";"8";"4";" -1";" -1";" -1";" -1"
"202400000257";"203987950";"155781305";"B01";"1";"1";"4";"2";"1975";"0";"2";"0";" -1";" -1";" -1";" -1"
"202400000257";"203987951";"155781306";"A01";"1";"1";"1";" -1";"";"0";"8";"0";" -1";" -1";" -1";" -1"
"202400000258";"203987947";"155781303";"A01";"1";"1";"4";"1";"2001";"0";"2";"6";" -1";" -1";" -1";" -1"
"202400000258";"203987948";"155781304";"B01";"2";"2";"1";"2";"1986";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400000258";"203987949";"155781304";"B01";"1";"1";"1";"1";"1996";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400000259";"203987941";"155781301";"A01";"5";"2";"1";"2";"1957";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202400000259";"203987942";"155781301";"A01";"1";"1";"1";"2";"1947";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202400000259";"203987943";"155781301";"A01";"2";"2";"1";"1";"1949";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202400000259";"203987944";"155781301";"A01";"4";"2";"1";"2";"1946";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202400000259";"203987945";"155781302";"B01";"2";"2";"3";"1";"2012";"0";"2";" -1";" -1";" -1";" -1";" -1"
"202400000259";"203987946";"155781302";"B01";"1";"1";"4";"1";"1982";"0";"2";" -1";" -1";" -1";" -1";" -1"
"202400000260";"203987939";"155781300";"A01";"10";"3";"4";"1";"2004";"3";"0";" -1";" -1";"2";"3";"1"
"202400000260";"203987940";"155781300";"A01";"1";"1";"1";"2";"2002";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202400000261";"203987937";"155781299";"A01";"10";"3";"4";"1";"1956";"5";"8";"8";" -1";"3";"3";"1"
"202400000261";"203987938";"155781299";"A01";"1";"1";"1";"1";"1939";"5";"1";"8";" -1";"3";"3";"1"
"202400000262";"203987936";"155781298";"A01";"1";"1";"4";"1";"1993";"1";"2";"8";" -1";" -1";" -1";" -1"
"202400000263";"203987933";"155781296";"A01";"1";"1";"4";"2";"1970";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202400000263";"203987934";"155781297";"B01";"2";"2";"4";"1";"1964";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202400000263";"203987935";"155781297";"B01";"1";"1";"1";"2";"1980";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202400000264";"203987930";"155781294";"A01";"2";"2";"4";"2";"1988";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400000264";"203987931";"155781294";"A01";"1";"1";"1";"1";"1978";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400000264";"203987932";"155781295";"B01";"1";"1";"4";"1";"1992";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400000265";"203987928";"155781293";"A01";"10";"3";"3";"1";"1975";"5";"0";" -1";" -1";"1";"3";"1"
"202400000265";"203987929";"155781293";"A01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202400000266";"203987927";"155781292";"A01";"1";"1";"4";"1";"1996";"1";"2";"0";" -1";" -1";" -1";" -1"
"202400000267";"203987926";"155781291";"A01";"1";"1";"4";"1";"1947";"5";"1";"8";" -1";" -1";" -1";" -1"
"202400000268";"203987921";"155781290";"A01";"4";"2";"4";"2";"2002";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400000268";"203987922";"155781290";"A01";"8";"2";"4";"1";"1998";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400000268";"203987923";"155781290";"A01";"3";"2";"4";"2";"2001";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400000268";"203987924";"155781290";"A01";"2";"2";"4";"1";"1994";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400000268";"203987925";"155781290";"A01";"1";"1";"1";"1";"1995";"5";"8";"0";" -1";" -1";" -1";" -1"
"202400000269";"203987919";"155781288";"A01";"1";"1";"1";"2";"1997";"9";"1";"0";" -1";" -1";" -1";" -1"
"202400000269";"203987920";"155781289";"B01";"1";"1";"4";"2";"1965";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400000270";"203987917";"155781286";"A01";"1";"1";"1";"2";"1972";"1";"1";"8";" -1";" -1";" -1";" -1"
"202400000270";"203987918";"155781287";"B01";"1";"1";"4";"1";"1963";"5";"2";"6";" -1";" -1";" -1";" -1"
"202400000271";"203987916";"155781285";"A01";"1";"1";"3";"1";"2004";"5";"2";"0";" -1";" -1";" -1";" -1"
"202400000272";"203987914";"155781283";"B01";"1";"1";"4";"2";"1986";"5";"2";"8";" -1";" -1";" -1";" -1"
"202400000272";"203987915";"155781284";"A01";"1";"1";"1";"1";"1959";"1";"1";"8";" -1";" -1";" -1";" -1"
"202400000273";"203987911";"155781281";"A01";"1";"1";"3";"1";"1993";"5";"2";"6";" -1";" -1";" -1";" -1"
"202400000273";"203987912";"155781282";"B01";"2";"2";"1";"2";"1962";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400000273";"203987913";"155781282";"B01";"1";"1";"1";"1";"1966";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400000274";"203987909";"155781279";"B01";"1";"1";"1";"2";"1944";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400000274";"203987910";"155781280";"A01";"1";"1";"4";"1";"2007";"9";"2";"0";" -1";" -1";" -1";" -1"
"202400000275";"203987907";"155781278";"A01";"10";"3";"4";"1";"1974";"0";"0";" -1";" -1";"2";"3";"1"
"202400000275";"203987908";"155781278";"A01";"1";"1";"1";"1";"1950";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400000276";"203987905";"155781276";"A01";"1";"1";"1";"1";"2001";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400000276";"203987906";"155781277";"B01";"1";"1";"4";"1";"1993";"0";"8";"0";" -1";" -1";" -1";" -1"
"202400000277";"203987902";"155781274";"A01";"1";"1";"4";"2";"1996";"4";"1";"0";" -1";" -1";" -1";" -1"
"202400000277";"203987903";"155781275";"B01";"2";"2";"4";"1";"2001";"5";"8";"0";" -1";" -1";" -1";" -1"
"202400000277";"203987904";"155781275";"B01";"1";"1";"3";"1";"2006";"5";"8";"0";" -1";" -1";" -1";" -1"
"202400000278";"203987899";"155781271";"A01";"1";"1";"1";"1";"2001";"0";"1";"8";" -1";" -1";" -1";" -1"
"202400000278";"203987900";"155781272";"B01";"1";"1";"1";"2";"1995";"0";"1";"8";" -1";" -1";" -1";" -1"
"202400000278";"203987901";"155781273";"C01";"1";"1";"4";"2";"1989";"0";"1";"8";" -1";" -1";" -1";" -1"
"202400000279";"203987897";"155781270";"B01";"10";"3";"4";"2";"1983";"5";"8";"8";" -1";"3";"3";"1"
"202400000279";"203987898";"155781270";"B01";"1";"1";"1";"1";"1962";"0";"1";"0";" -1";"3";"3";"1"
"202400000280";"203987895";"155781269";"A01";"10";"3";"3";"2";"2007";"2";"0";" -1";" -1";"5";"B";"1"
"202400000280";"203987896";"155781269";"A01";"1";"1";"1";"2";"2003";"0";"1";"8";" -1";" -1";" -1";" -1"
"202400000281";"203987893";"155781267";"A01";"1";"1";"1";"1";"2005";"4";"1";"0";" -1";" -1";" -1";" -1"
"202400000281";"203987894";"155781268";"B01";"1";"1";"4";"1";"1967";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400000282";"203987890";"155781266";"A01";"10";"3";"3";"2";"2023";"0";"0";" -1";" -1";"4";"3";"2"
"202400000282";"203987891";"155781266";"A01";"10";"3";"3";"2";"1965";"0";"0";" -1";" -1";"4";"3";"2"
"202400000282";"203987892";"155781266";"A01";"1";"1";"3";"1";"1982";"0";"2";"6";" -1";"4";"3";" -1"
"202400000283";"203987886";"155781265";"A01";"1";"1";"3";"1";"1997";"5";"8";"0";" -1";" -1";" -1";" -1"
"202400000283";"203987887";"155781265";"A01";"2";"2";"2";"1";"1997";"5";"8";"0";" -1";" -1";" -1";" -1"
"202400000283";"203987888";"155781265";"A01";"4";"2";"2";"2";"2003";"5";"8";"0";" -1";" -1";" -1";" -1"
"202400000283";"203987889";"155781265";"A01";"3";"2";"2";"2";"2002";"5";"8";"0";" -1";" -1";" -1";" -1"
"202400000284";"203987884";"155781263";"A01";"1";"1";"1";"1";"2004";" -1";"1";" -1";" -1";" -1";" -1";" -1"
"202400000284";"203987885";"155781264";"B01";"1";"1";"4";"2";"1990";"1";"1";"0";" -1";" -1";" -1";" -1"
"202400000285";"203987881";"155781261";"A01";"1";"1";"1";"1";"2003";"9";"1";"0";" -1";" -1";" -1";" -1"
"202400000285";"203987882";"155781262";"B01";"1";"1";"4";"2";"2008";"9";"2";"6";" -1";" -1";" -1";" -1"
"202400000285";"203987883";"155781262";"B01";"5";"2";"4";"2";"2013";"9";"2";"0";" -1";" -1";" -1";" -1"
"202400000286";"203987879";"155781260";"A01";"10";"3";"4";"1";"1964";"5";"0";" -1";" -1";"5";"1";"1"
"202400000286";"203987880";"155781260";"A01";"1";"1";"1";"1";"1969";"1";"1";"0";" -1";" -1";" -1";" -1"
"202400000287";"203987877";"155781259";"A01";"10";"3";"4";"2";"2007";"2";"0";" -1";" -1";"1";"3";"2"
"202400000287";"203987878";"155781259";"A01";"1";"1";"1";"2";"1983";"2";"1";"0";" -1";" -1";" -1";" -1"
"202400000288";"203987875";"155781258";"A01";"10";"3";"4";"2";"2008";"2";"0";" -1";" -1";"6";"9";"2"
"202400000288";"203987876";"155781258";"A01";"1";"1";"1";"2";"1978";"2";"8";"0";" -1";" -1";" -1";" -1"
"202400000289";"203987873";"155781256";"B01";"1";"1";"4";"1";"1994";"5";"1";"0";" -1";"0";"0";" -1"
"202400000289";"203987874";"155781257";"A01";"1";"1";"4";"2";"1981";"5";"1";"0";" -1";"0";"0";" -1"
"202400000290";"203987871";"155781254";"B01";"1";"1";"3";"2";"1964";"1";"8";"8";" -1";" -1";" -1";" -1"
"202400000290";"203987872";"155781255";"A01";"1";"1";"1";"1";"1966";"1";"1";"0";" -1";" -1";" -1";" -1"
"202400000291";"203987868";"155781251";"B01";"1";"1";"4";"1";"1981";"5";"2";"6";" -1";" -1";" -1";" -1"
"202400000291";"203987869";"155781252";"C01";"1";"1";"1";"1";"1950";"5";"1";"8";" -1";" -1";" -1";" -1"
"202400000291";"203987870";"155781253";"A01";"1";"1";"1";"1";"1962";"1";"8";"0";" -1";" -1";" -1";" -1"
"202400000292";"203987865";"155781249";"B01";"1";"1";"1";"1";"2003";"5";"1";"0";" -1";"0";"0";" -1"
"202400000292";"203987866";"155781250";"A01";"1";"1";"4";"1";"2008";"5";"2";"6";" -1";"0";"0";" -1"
"202400000292";"203987867";"155781250";"A01";"2";"2";"4";"1";"2008";"5";"2";"0";" -1";"0";"0";" -1"
"202400000293";"203987863";"155781247";"A01";"1";"1";"4";"1";"1998";"5";"2";"6";" -1";"0";"0";" -1"
"202400000293";"203987864";"155781248";"B01";"1";"1";"1";"1";"1999";"1";"1";"0";" -1";"0";"0";" -1"
"202400000294";"203987861";"155781245";"B01";"1";"1";"4";"1";"1970";"5";"2";"6";" -1";"0";"0";" -1"
"202400000294";"203987862";"155781246";"A01";"1";"1";"1";"1";"2003";"5";"2";"6";" -1";"0";"0";" -1"
"202400000295";"203987858";"155781242";"C01";"1";"1";"1";"1";"1965";"4";"1";"4";" -1";"0";"0";" -1"
"202400000295";"203987859";"155781243";"A01";"1";"1";"4";"1";"1995";"1";"2";"0";" -1";"0";"0";" -1"
"202400000295";"203987860";"155781244";"B01";"1";"1";"4";"1";"1972";"5";"1";"4";" -1";"0";"0";" -1"
"202400000296";"203987856";"155781240";"B01";"1";"1";"1";"1";"1944";"5";"1";"0";" -1";"0";"0";" -1"
"202400000296";"203987857";"155781241";"A01";"1";"1";"4";"1";"1970";"4";"2";"6";" -1";"0";"0";" -1"
"202400000297";"203987855";"155781239";"A01";"1";"1";"4";"1";"1980";"1";"2";"8";" -1";"0";"0";" -1"
"202400000298";"203987852";"155781236";"C01";"1";"1";"1";"1";"1987";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202400000298";"203987853";"155781237";"A01";"1";"1";"1";"2";"1977";"9";"1";" -1";" -1";" -1";" -1";" -1"
"202400000298";"203987854";"155781238";"B01";"1";"1";"4";"1";"1972";"1";"2";"6";" -1";" -1";" -1";" -1"
"202400000299";"203987850";"155781234";"B01";"1";"1";"4";"2";"2006";"2";"8";" -1";" -1";"0";"0";" -1"
"202400000299";"203987851";"155781235";"A01";"1";"1";"4";"1";"1993";"5";"2";"6";" -1";"0";"0";" -1"
"202400000300";"203987848";"155781232";"B01";"1";"1";"4";"1";"1977";"1";"2";"6";" -1";" -1";" -1";" -1"
"202400000300";"203987849";"155781233";"A01";"1";"1";"1";"2";"1989";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202400000301";"203987847";"155781231";"A01";"1";"1";"4";"2";"1978";"9";"2";"0";" -1";"0";"0";" -1"
"202400000302";"203987843";"155781227";"A01";"1";"1";"1";"2";"1990";"5";"1";"0";" -1";"0";"0";" -1"
"202400000302";"203987845";"155781229";"B01";"1";"1";"4";"1";"1997";"5";"8";"0";" -1";"0";"0";" -1"
"202400000303";"203987842";"155781226";"C01";"1";"1";"1";"1";"1983";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400000303";"203987844";"155781228";"A01";"1";"1";"1";"2";"2002";"0";"1";"4";" -1";" -1";" -1";" -1"
"202400000303";"203987846";"155781230";"B01";"1";"1";"2";"1";"1972";"0";"2";"6";" -1";" -1";" -1";" -1"
"202400000304";"203987839";"155781223";"A01";"1";"1";"1";"2";"1967";"1";"1";"0";" -1";"0";"0";" -1"
"202400000304";"203987841";"155781225";"B01";"1";"1";"4";"1";"2002";"5";"2";"0";" -1";"0";"0";" -1"
"202400000305";"203987838";"155781222";"A01";"1";"1";"4";"1";"1984";"1";"2";"6";"0";" -1";" -1";" -1"
"202400000305";"203987840";"155781224";"B01";"1";"1";"1";"2";"2002";"1";"1";"0";"0";" -1";" -1";" -1"
"202400000306";"203987834";"155781218";"A01";"1";"1";"1";"1";"2000";"4";"1";"0";" -1";"0";"0";" -1"
"202400000306";"203987836";"155781220";"B01";"1";"1";"3";"1";"2000";"5";"1";"0";" -1";"0";"0";" -1"
"202400000307";"203987835";"155781219";"B01";"1";"1";"1";"1";"1968";"9";"1";"0";" -1";"0";"0";" -1"
"202400000307";"203987837";"155781221";"A01";"1";"1";"4";"1";"1994";"9";"2";"0";" -1";"0";"0";" -1"
"202400000308";"203987831";"155781215";"A01";"1";"1";"4";"1";"1980";"4";"1";"0";" -1";"0";"0";" -1"
"202400000308";"203987833";"155781217";"B01";"1";"1";"4";"1";"1994";"1";"1";"0";" -1";"0";"0";" -1"
"202400000309";"203987829";"155781214";"A01";"2";"2";"4";"2";"1991";"5";"2";"0";" -1";"0";"0";" -1"
"202400000309";"203987830";"155781214";"A01";"1";"1";"1";"1";"1991";"5";"2";"6";" -1";"0";"0";" -1"
"202400000309";"203987832";"155781216";"B01";"1";"1";"1";"1";"2002";"5";"1";" -1";" -1";"0";"0";" -1"
"202400000310";"203987824";"155781210";"A01";"1";"1";"4";"1";"1983";"5";"1";"0";"0";" -1";" -1";" -1"
"202400000310";"203987825";"155781211";"B01";"1";"1";"4";"1";"1980";"4";"1";"0";"0";" -1";" -1";" -1"
"202400000310";"203987827";"155781211";"B01";"2";"2";"4";"2";"1980";"4";"1";"0";"0";" -1";" -1";" -1"
"202400000310";"203987828";"155781213";"C01";"1";"1";"1";"1";"1961";"9";"1";"0";"0";" -1";" -1";" -1"
"202400000311";"203987823";"155781209";"B01";"1";"1";"4";"1";"2006";"0";"8";"8";" -1";"0";"0";" -1"
"202400000311";"203987826";"155781212";"A01";"1";"1";"4";"1";"1999";"5";"2";"8";" -1";"0";"0";" -1"
"202400000312";"203987822";"155781208";"A01";"1";"1";"4";"2";"1969";"4";"1";"0";"0";" -1";" -1";" -1"
"202400000313";"203987820";"155781206";"B01";"1";"1";"4";"1";"1970";"5";"2";"0";" -1";"0";"0";" -1"
"202400000313";"203987821";"155781207";"A01";"1";"1";"1";"2";"1964";"5";"1";"0";" -1";"0";"0";" -1"
"202400000314";"203987818";"155781204";"A01";"1";"1";"4";"2";"1958";"5";"1";"0";" -1";"0";"0";" -1"
"202400000315";"203987816";"155781202";"A01";"1";"1";"1";"1";"1968";"4";"8";"0";" -1";" -1";" -1";" -1"
"202400000315";"203987817";"155781203";"B01";"1";"1";"2";"1";"1977";"0";"2";"6";" -1";" -1";" -1";" -1"
"202400000316";"203987814";"155781200";"A01";"1";"1";"1";"1";"1974";"1";"1";"0";" -1";"0";"0";" -1"
"202400000316";"203987815";"155781201";"B01";"1";"1";"4";"1";"1983";"1";"8";"8";" -1";"0";"0";" -1"
"202400000317";"203987812";"155781199";"A01";"2";"2";"4";"2";"2002";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400000317";"203987813";"155781199";"A01";"1";"1";"1";"1";"2002";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400000318";"203987810";"155781197";"B01";"1";"1";"1";"2";"2000";"5";"8";"0";" -1";"0";"0";" -1"
"202400000318";"203987811";"155781198";"A01";"1";"1";"4";"2";"1993";"1";"8";"0";" -1";"0";"0";" -1"
"202400000319";"203987804";"155781192";"A01";"1";"1";"4";"2";"2001";"0";"8";"0";" -1";" -1";" -1";" -1"
"202400000319";"203987806";"155781194";"B01";"1";"1";"1";"1";"1995";"0";"8";"0";" -1";" -1";" -1";" -1"
"202400000319";"203987807";"155781194";"B01";"4";"2";"4";"1";"2019";"0";"8";"0";" -1";" -1";" -1";" -1"
"202400000319";"203987808";"155781195";"D01";"1";"1";"1";"2";"1994";"0";"1";"8";" -1";" -1";" -1";" -1"
"202400000319";"203987809";"155781196";"C01";"1";"1";"1";"2";"1968";"9";"1";"0";" -1";" -1";" -1";" -1"
"202400000320";"203987803";"155781191";"A01";"1";"1";"1";"2";"1969";"5";"1";"8";" -1";"0";"0";" -1"
"202400000320";"203987805";"155781193";"B01";"1";"1";"3";"2";"1996";"5";"8";"0";" -1";"0";"0";" -1"
"202400000321";"203987800";"155781188";"A01";"1";"1";"1";"1";"1994";"4";"8";"0";" -1";"0";"0";" -1"
"202400000321";"203987802";"155781190";"B01";"1";"1";"4";"1";"1955";"5";"2";"0";" -1";"0";"0";" -1"
"202400000322";"203987799";"155781187";"B01";"1";"1";"4";"1";"1997";"0";"2";" -1";" -1";" -1";" -1";" -1"
"202400000322";"203987801";"155781189";"A01";"1";"1";"1";"1";"1986";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202400000323";"203987797";"155781186";"A01";"1";"1";"4";"2";"1977";"0";"2";" -1";" -1";" -1";" -1";" -1"
"202400000324";"203987796";"155781185";"A01";"10";"3";"4";"1";"1988";"1";"0";" -1";" -1";"4";"3";"1"
"202400000324";"203987798";"155781185";"A01";"1";"1";"1";"1";"2003";"5";"2";"6";" -1";"4";"3";"1"
"202400000325";"203987794";"155781184";"A01";"10";"3";"4";"2";"1963";"0";"0";" -1";" -1";"4";"3";"1"
"202400000325";"203987795";"155781184";"A01";"1";"1";"1";"1";"1965";"0";"1";"8";" -1";" -1";" -1";" -1"
"202400000326";"203987792";"155781182";"A01";"1";"1";"4";"1";"1977";"4";"2";"6";" -1";" -1";" -1";" -1"
"202400000326";"203987793";"155781183";"B01";"1";"1";"1";"2";"1977";"1";"1";"0";" -1";" -1";" -1";" -1"
"202400000327";"203987791";"155781181";"A01";"1";"1";"3";"1";"1997";"0";"0";" -1";" -1";" -1";" -1";" -1"
"202400000328";"203987788";"155781179";"A01";"1";"1";"1";"1";"2005";"4";"1";"0";" -1";" -1";" -1";" -1"
"202400000328";"203987790";"155781180";"B01";"1";"1";"4";"1";"1986";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400000329";"203987787";"155781178";"A01";"10";"3";"4";"1";"2005";"0";"0";" -1";" -1";"9";"B";"1"
"202400000329";"203987789";"155781178";"A01";"1";"1";"1";"2";"2001";"1";"1";" -1";" -1";" -1";" -1";" -1"
"202400000330";"203987785";"155781177";"A01";"1";"1";"1";"1";"1968";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400000330";"203987786";"155781177";"A01";"10";"3";"4";"1";"2008";"0";"0";" -1";" -1";"3";"3";"3"
"202400000331";"203987783";"155781176";"A01";"10";"3";"4";"1";"1951";"5";"0";" -1";" -1";"9";"2";"2"
"202400000331";"203987784";"155781176";"A01";"1";"1";"1";"1";"1980";"5";"1";"0";" -1";"0";"0";" -1"
"202400000332";"203987780";"155781173";"B01";"1";"1";"1";"1";"1971";"1";"1";"0";" -1";" -1";" -1";" -1"
"202400000332";"203987782";"155781175";"A01";"1";"1";"4";"1";"1969";"0";"2";"0";" -1";" -1";" -1";" -1"
"202400000333";"203987777";"155781172";"B01";"2";"2";"4";"2";"1976";"4";"1";"0";" -1";"0";"0";" -1"
"202400000333";"203987778";"155781172";"B01";"4";"2";"4";"1";"1992";"4";"1";"0";" -1";"0";"0";" -1"
"202400000333";"203987779";"155781172";"B01";"1";"1";"1";"1";"1988";"4";"1";"0";" -1";"0";"0";" -1"
"202400000333";"203987781";"155781174";"A01";"1";"1";"3";"2";"2003";"5";"1";"0";" -1";"0";"0";" -1"
"202400000334";"203987775";"155781170";"A01";"1";"1";"1";"1";"1976";"1";"1";"0";" -1";" -1";" -1";" -1"
"202400000334";"203987776";"155781171";"B01";"1";"1";"4";"1";"1984";"1";"8";"0";" -1";" -1";" -1";" -1"
"202400000335";"203987773";"155781168";"A01";"1";"1";"1";"2";"1959";"5";"1";"0";" -1";"0";"0";" -1"
"202400000335";"203987774";"155781169";"B01";"1";"1";"4";"1";"1988";"5";"0";"0";" -1";"0";"0";" -1"
"202400000336";"203987770";"155781165";"A01";"1";"1";"4";"1";"1966";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400000336";"203987771";"155781166";"B01";"1";"1";"1";"1";"1993";"0";"2";"6";" -1";" -1";" -1";" -1"
"202400000336";"203987772";"155781167";"C01";"1";"1";"1";"1";"1961";"1";"1";"0";" -1";" -1";" -1";" -1"
"202400000337";"203987767";"155781163";"B01";"1";"1";"3";"1";"2004";"0";"2";"0";" -1";" -1";" -1";" -1"
"202400000337";"203987768";"155781164";"A01";"2";"2";"1";"1";"1998";"4";"1";"0";" -1";" -1";" -1";" -1"
"202400000337";"203987769";"155781164";"A01";"1";"1";"4";"1";"1979";"4";"1";"4";" -1";" -1";" -1";" -1"
"202400000338";"203987765";"155781161";"B01";"1";"1";"4";"1";"1991";"9";"1";"0";" -1";" -1";" -1";" -1"
"202400000338";"203987766";"155781162";"A01";"1";"1";"1";"1";"1999";"9";"1";"0";" -1";" -1";" -1";" -1"
"202400000339";"203987760";"155781157";"A01";"2";"2";"1";"2";"1967";"3";"1";"0";" -1";" -1";" -1";" -1"
"202400000339";"203987761";"155781157";"A01";"1";"1";"4";"1";"1966";"3";"1";"0";" -1";" -1";" -1";" -1"
"202400000339";"203987763";"155781159";"B01";"1";"1";"1";"1";"1975";"1";"1";"0";" -1";" -1";" -1";" -1"
"202400000339";"203987764";"155781160";"C01";"1";"1";"1";"2";"1991";"9";"1";"0";" -1";" -1";" -1";" -1"
"202400000340";"203987759";"155781156";"A01";"1";"1";"3";"1";"1970";"1";"2";"6";" -1";" -1";" -1";" -1"
"202400000340";"203987762";"155781158";"B01";"1";"1";"3";"1";"1962";"3";"2";"6";" -1";" -1";" -1";" -1"
"202400000341";"203987757";"155781154";"A01";"1";"1";"4";"1";"1982";"1";"2";"6";" -1";" -1";" -1";" -1"
"202400000341";"203987758";"155781155";"B01";"1";"1";"4";"1";"2001";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400000342";"203987755";"155781152";"A01";"1";"1";"1";"2";"1981";"0";"1";"0";"0";" -1";" -1";" -1"
"202400000342";"203987756";"155781153";"B01";"1";"1";"4";"1";"1980";"0";"0";"0";"0";" -1";" -1";" -1"
"202400000343";"203987753";"155781150";"A01";"1";"1";"1";"1";"2003";"5";"1";"5";"0";" -1";" -1";" -1"
"202400000343";"203987754";"155781151";"B01";"1";"1";"4";"1";"1984";"5";"1";"0";"0";" -1";" -1";" -1"
"202400000344";"203987750";"155781148";"A01";"1";"1";"1";"2";"1958";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400000344";"203987751";"155781149";"B01";"2";"2";"4";"2";"2008";"0";"8";"0";"0";" -1";" -1";" -1"
"202400000344";"203987752";"155781149";"B01";"1";"1";"1";"1";"1981";"1";"2";"6";"0";" -1";" -1";" -1"
"202400000345";"203987748";"155781146";"A01";"1";"1";"1";"1";"1996";"0";"1";"0";"0";" -1";" -1";" -1"
"202400000345";"203987749";"155781147";"B01";"1";"1";"4";"1";"1995";"1";"2";"6";"0";" -1";" -1";" -1"
"202400000346";"203987746";"155781145";"A01";"10";"3";"4";"1";"2011";"0";"0";"0";"0";"4";"3";"1"
